ENTRIESn_hourly,hour,day_week,latitude,longitude,fog,rain,precipi,pressurei,tempi,wspdi
5865,0,5,40.758652,-73.981311,0,0,0,29.94,57.9,0
1648,4,5,40.758652,-73.981311,0,0,0,29.95,55.4,0
328,8,5,40.758652,-73.981311,0,0,0,29.96,62.1,0
1639,12,5,40.758652,-73.981311,0,0,0,29.96,73,5.8
3630,16,5,40.758652,-73.981311,0,0,0,29.93,73,3.5
6286,20,5,40.758652,-73.981311,0,0,0,30,60.8,0
3315,0,6,40.758652,-73.981311,0,0,0,30.06,57.2,0
1177,4,6,40.758652,-73.981311,0,0,0,30.08,57.9,5.8
293,8,6,40.758652,-73.981311,0,0,0,30.17,57,4.6
1181,12,6,40.758652,-73.981311,0,0,0,30.17,55.9,8.1
2826,16,6,40.758652,-73.981311,0,0,0,30.17,55,5.8
4525,20,6,40.758652,-73.981311,0,0,0,30.14,54,4.6
2270,0,0,40.758652,-73.981311,0,0,0,30.14,55,5.8
544,4,0,40.758652,-73.981311,0,0,0,30.11,57,5.8
305,8,0,40.758652,-73.981311,0,0,0,30.06,60.1,6.9
3134,12,0,40.758652,-73.981311,0,0,0,30.02,61,8.1
8825,16,0,40.758652,-73.981311,0,0,0,29.89,64.9,8.1
31126,20,0,40.758652,-73.981311,0,0,0,29.83,63,9.2
5551,0,1,40.758652,-73.981311,0,0,0,29.81,66.2,4.6
1146,4,1,40.758652,-73.981311,0,0,0,29.78,68,3.5
159,8,1,40.758652,-73.981311,0,0,0,29.8,69.8,5.8
3301,12,1,40.758652,-73.981311,0,0,0,29.76,79,8.1
8893,16,1,40.758652,-73.981311,0,0,0,29.76,80.1,9.2
30529,20,1,40.758652,-73.981311,0,0,0,29.79,77,0
6640,0,2,40.758652,-73.981311,0,0,0,29.84,72,3.5
1363,4,2,40.758652,-73.981311,0,0,0,29.86,66.9,5.8
424,8,2,40.758652,-73.981311,0,0,0,29.93,70,3.5
3272,12,2,40.758652,-73.981311,0,0,0,29.93,81,4.6
9250,16,2,40.758652,-73.981311,0,0,0,29.91,79,9.2
30501,20,2,40.758652,-73.981311,0,0,0,29.92,70,4.6
6839,0,3,40.758652,-73.981311,0,0,0,29.94,66.9,4.6
1362,4,3,40.758652,-73.981311,0,0,0,29.93,64.9,4.6
252,8,3,40.758652,-73.981311,1,0,0,29.95,69.1,6.9
3251,12,3,40.758652,-73.981311,1,0,0,29.91,73.9,10.4
9074,16,3,40.758652,-73.981311,1,0,0,29.89,71.6,10.4
29891,20,3,40.758652,-73.981311,1,0,0,29.86,69.1,8.1
6799,0,4,40.758652,-73.981311,0,0,0,29.92,66.9,0
1495,4,4,40.758652,-73.981311,0,0,0,29.95,64.4,0
320,8,4,40.758652,-73.981311,1,0,0,29.99,71.1,5.8
3961,12,4,40.758652,-73.981311,1,0,0,29.96,82,8.1
15608,16,4,40.758652,-73.981311,0,0,0,29.91,81,6.9
19110,20,4,40.758652,-73.981311,0,0,0,29.96,72,5.8
5849,0,5,40.758652,-73.981311,0,0,0,29.98,71.1,0
1445,4,5,40.758652,-73.981311,0,0,0,29.98,69.1,0
331,8,5,40.758652,-73.981311,0,0,0,30.04,73,0
1199,12,5,40.758652,-73.981311,0,0,0,30.02,82,4.6
3132,16,5,40.758652,-73.981311,0,0,0,30.03,77,6.9
5192,20,5,40.758652,-73.981311,0,0,0,30.05,72,6.9
3190,0,6,40.758652,-73.981311,0,0,0,30.06,71.1,9.2
1089,4,6,40.758652,-73.981311,0,0,0,30.07,68,3.5
348,8,6,40.758652,-73.981311,1,0,0,30.12,72,5.8
1016,12,6,40.758652,-73.981311,0,0,0,30.09,80.1,8.1
2582,16,6,40.758652,-73.981311,0,0,0,30.04,80.1,5.8
4459,20,6,40.758652,-73.981311,0,0,0,30.06,75.9,4.6
2624,0,0,40.758652,-73.981311,0,0,0,30.07,75,6.9
717,4,0,40.758652,-73.981311,0,0,0,30.03,73,6.9
298,8,0,40.758652,-73.981311,0,0,0,30.08,71.1,6.9
1038,12,0,40.758652,-73.981311,0,0,0,30.09,81,0
2950,16,0,40.758652,-73.981311,0,0,0,30.06,86,3.5
4397,20,0,40.758652,-73.981311,0,0,0,30.09,84,3.5
2237,0,1,40.758652,-73.981311,0,0,0,30.12,79,4.6
505,4,1,40.758652,-73.981311,0,0,0,30.14,73.9,3.5
363,8,1,40.758652,-73.981311,0,0,0,30.19,78.1,8.1
2777,12,1,40.758652,-73.981311,0,0,0,30.19,84.9,10.4
7894,16,1,40.758652,-73.981311,0,0,0,30.16,81,8.1
29923,20,1,40.758652,-73.981311,0,0,0,30.17,73,4.6
3099,0,6,40.754198,-73.984573,0,0,0,30.23,55,4.6
1566,4,6,40.754198,-73.984573,0,0,0,30.25,52,0
323,8,6,40.754198,-73.984573,0,0,0,30.29,57.9,8.1
995,12,6,40.754198,-73.984573,0,0,0,30.28,69.1,0
2038,16,6,40.754198,-73.984573,0,0,0,30.25,60.1,8.1
3545,20,6,40.754198,-73.984573,0,0,0,30.28,52,6.9
2106,0,0,40.754198,-73.984573,0,0,0,30.31,51.1,4.6
630,4,0,40.754198,-73.984573,0,0,0,30.26,52,8.1
316,8,0,40.754198,-73.984573,0,0,0,30.3,53.1,6.9
2517,12,0,40.754198,-73.984573,0,0,0,30.24,57,8.1
5303,16,0,40.754198,-73.984573,0,0,0,30.15,61,3.5
17777,20,0,40.754198,-73.984573,0,0,0,30.15,57.9,4.6
4340,0,1,40.754198,-73.984573,0,0,0,30.14,55.9,3.5
2762,4,1,40.754198,-73.984573,0,0,0,30.12,55,6.9
1476,8,1,40.754198,-73.984573,0,0,0,30.12,59,4.6
2380,12,1,40.754198,-73.984573,0,0,0,30.07,71.1,8.1
6213,16,1,40.754198,-73.984573,0,0,0,29.97,66.9,4.6
20913,20,1,40.754198,-73.984573,0,0,0,29.95,63,9.2
5546,0,2,40.754198,-73.984573,0,0,0,29.94,64,0
891,4,2,40.754198,-73.984573,0,0,0,29.91,62.1,0
441,8,2,40.754198,-73.984573,0,1,0.08,29.98,53.6,5.8
2728,12,2,40.754198,-73.984573,0,1,0.03,29.96,50,4.6
5973,16,2,40.754198,-73.984573,0,0,0,29.98,48.2,5.8
20644,20,2,40.754198,-73.984573,0,0,0,30.02,50,12.7
5282,0,3,40.754198,-73.984573,0,0,0,30.01,48.9,5.8
769,4,3,40.754198,-73.984573,0,0,0,29.99,46.9,4.6
336,8,3,40.754198,-73.984573,0,0,0,29.98,52,8.1
2951,12,3,40.754198,-73.984573,0,0,0,29.93,62.1,12.7
6429,16,3,40.754198,-73.984573,0,0,0,29.89,63,10.4
20557,20,3,40.754198,-73.984573,0,0,0,29.94,59,4.6
6077,0,4,40.754198,-73.984573,0,0,0,29.97,53.1,3.5
1061,4,4,40.754198,-73.984573,0,0,0,29.96,52,4.6
360,8,4,40.754198,-73.984573,0,0,0,29.99,57.9,3.5
2714,12,4,40.754198,-73.984573,0,0,0,29.94,68,8.1
7046,16,4,40.754198,-73.984573,0,0,0,29.86,68,6.9
19235,20,4,40.754198,-73.984573,0,0,0,29.86,63,6.9
5059,0,5,40.754198,-73.984573,0,0,0,29.87,59,4.6
1478,4,5,40.754198,-73.984573,0,0,0,29.83,55.9,3.5
363,8,5,40.754198,-73.984573,0,0,0,29.86,60.1,5.8
1034,12,5,40.754198,-73.984573,0,0,0,29.82,68,5.8
2846,16,5,40.754198,-73.984573,0,0,0,29.81,66.9,4.6
4563,20,5,40.754198,-73.984573,0,0,0,29.86,60.1,4.6
2847,0,6,40.754198,-73.984573,0,0,0,29.87,57,6.9
1313,4,6,40.754198,-73.984573,0,0,0,29.88,54,6.9
115,8,6,40.754198,-73.984573,0,0,0,29.9,59,4.6
836,12,6,40.754198,-73.984573,0,0,0,29.88,71.1,3.5
1957,16,6,40.754198,-73.984573,0,0,0,29.85,71.1,5.8
3447,20,6,40.754198,-73.984573,0,0,0,29.93,64.9,9.2
2000,0,0,40.754198,-73.984573,0,0,0,29.96,59,0
588,4,0,40.754198,-73.984573,0,0,0,29.95,55.9,3.5
453,8,0,40.754198,-73.984573,0,0,0,30.01,57.9,5.8
2344,12,0,40.754198,-73.984573,0,0,0,29.94,66.9,8.1
5614,16,0,40.754198,-73.984573,0,0,0,29.88,70,15
20420,20,0,40.754198,-73.984573,0,0,0,29.93,64,5.8
4857,0,1,40.754198,-73.984573,0,0,0,29.94,57.9,5.8
847,4,1,40.754198,-73.984573,0,0,0,29.96,55,4.6
382,8,1,40.754198,-73.984573,0,0,0,30.01,60.1,5.8
2337,12,1,40.754198,-73.984573,0,0,0,29.96,71.1,9.2
5515,16,1,40.754198,-73.984573,0,0,0,29.94,73.9,8.1
20878,20,1,40.754198,-73.984573,0,0,0,30,55.9,0
6218,0,2,40.754198,-73.984573,0,0,0,30.06,54,0
780,4,2,40.754198,-73.984573,0,0,0,30.04,52,0
1123,8,2,40.754198,-73.984573,0,0,0,30.09,57.9,10.4
1878,12,2,40.754198,-73.984573,0,0,0,30.08,63,6.9
4420,16,2,40.754198,-73.984573,0,0,0,30.05,70,8.1
19951,20,2,40.754198,-73.984573,0,0,0,30.08,61,4.6
7413,0,3,40.754198,-73.984573,0,0,0,30.08,57,0
2743,4,3,40.754198,-73.984573,0,0,0,30.09,57.9,0
137,8,3,40.754198,-73.984573,0,0,0,30.08,60.1,8.1
3034,12,3,40.754198,-73.984573,0,0,0,30.02,71.1,3.5
6302,16,3,40.754198,-73.984573,0,0,0,29.99,63,9.2
21297,20,3,40.754198,-73.984573,0,0,0,30.04,54,9.2
5762,0,4,40.754198,-73.984573,0,0,0,30.03,52,0
1133,4,4,40.754198,-73.984573,0,0,0,29.99,54,3.5
425,8,4,40.754198,-73.984573,0,0,0,29.98,57.9,0
2709,12,4,40.754198,-73.984573,0,0,0,29.96,62.1,4.6
6317,16,4,40.754198,-73.984573,0,0,0,29.87,64,4.6
18564,20,4,40.754198,-73.984573,0,0,0,29.88,57.9,3.5
3012,0,5,40.754198,-73.984573,0,0,0,29.87,57.9,0
5435,4,5,40.754198,-73.984573,0,0,0,29.85,57.9,3.5
1476,12,5,40.754198,-73.984573,0,0,0,29.85,62.1,5.8
2871,16,5,40.754198,-73.984573,0,0,0,29.79,62.1,9.2
4972,20,5,40.754198,-73.984573,0,0,0,29.8,59,4.6
2919,0,6,40.754198,-73.984573,0,0,0,29.74,59,6.9
1262,4,6,40.754198,-73.984573,0,1,0.07,29.73,59,5.8
141,8,6,40.754198,-73.984573,0,1,0.06,29.66,59,0
788,12,6,40.754198,-73.984573,0,0,0,29.63,62.6,0
1841,16,6,40.754198,-73.984573,0,0,0,29.56,66.9,4.6
3557,20,6,40.754198,-73.984573,0,0,0,29.62,62.6,4.6
1797,0,0,40.754198,-73.984573,0,0,0,29.64,60.8,5.8
561,4,0,40.754198,-73.984573,0,0,0,29.62,62.6,6.9
451,8,0,40.754198,-73.984573,0,1,0.02,29.7,55.4,10.4
2700,12,0,40.754198,-73.984573,0,0,0,29.75,61,12.7
5832,16,0,40.754198,-73.984573,0,0,0,29.76,55.9,6.9
20780,20,0,40.754198,-73.984573,0,0,0,29.82,54,12.7
4781,0,1,40.754198,-73.984573,0,1,0.21,29.93,53.6,17.3
796,4,1,40.754198,-73.984573,0,1,0.21,29.93,53.6,17.3
364,8,1,40.754198,-73.984573,0,1,0.21,29.93,53.6,17.3
2641,12,1,40.754198,-73.984573,0,0,0,29.91,55.9,10.4
5584,16,1,40.754198,-73.984573,0,0,0,29.93,59,8.1
20466,20,1,40.754198,-73.984573,0,0,0,29.95,57,9.2
5647,0,2,40.754198,-73.984573,0,1,0.02,29.97,53.6,17.3
726,4,2,40.754198,-73.984573,0,0,0.01,29.94,55.9,9.2
309,8,2,40.754198,-73.984573,0,0,0,30.01,57.2,5.8
3083,12,2,40.754198,-73.984573,0,0,0,29.99,64,9.2
6224,16,2,40.754198,-73.984573,0,1,0.15,29.99,60.8,8.1
21034,20,2,40.754198,-73.984573,0,0,0,29.98,60.8,6.9
5474,0,3,40.754198,-73.984573,0,1,0.06,29.98,59,6.9
876,4,3,40.754198,-73.984573,0,0,0,30,60.8,0
399,8,3,40.754198,-73.984573,0,0,0,30.04,62.6,4.6
2730,12,3,40.754198,-73.984573,0,0,0,30.01,73,3.5
6000,16,3,40.754198,-73.984573,0,0,0,30,69.8,5.8
21278,20,3,40.754198,-73.984573,0,0,0,29.97,64,5.8
6291,0,4,40.754198,-73.984573,0,0,0,29.96,60.1,0
1011,4,4,40.754198,-73.984573,0,0,0,29.97,57.2,0
302,8,4,40.754198,-73.984573,0,0,0,29.99,60.8,0
2970,12,4,40.754198,-73.984573,0,1,0.01,29.97,60.8,0
6897,16,4,40.754198,-73.984573,0,1,0.01,29.95,62.6,0
19409,20,4,40.754198,-73.984573,0,0,0,29.93,59,0
5243,0,5,40.754198,-73.984573,0,0,0,29.94,57.9,0
1478,4,5,40.754198,-73.984573,0,0,0,29.95,55.4,0
220,8,5,40.754198,-73.984573,0,0,0,29.96,62.1,0
1439,12,5,40.754198,-73.984573,0,0,0,29.96,73,5.8
2717,16,5,40.754198,-73.984573,0,0,0,29.93,73,3.5
5055,20,5,40.754198,-73.984573,0,0,0,30,60.8,0
2921,0,6,40.754198,-73.984573,0,0,0,30.06,57.2,0
1253,4,6,40.754198,-73.984573,0,0,0,30.08,57.9,5.8
151,8,6,40.754198,-73.984573,0,0,0,30.17,57,4.6
1050,12,6,40.754198,-73.984573,0,0,0,30.17,55.9,8.1
2174,16,6,40.754198,-73.984573,0,0,0,30.17,55,5.8
3509,20,6,40.754198,-73.984573,0,0,0,30.14,54,4.6
1996,0,0,40.754198,-73.984573,0,0,0,30.14,55,5.8
501,4,0,40.754198,-73.984573,0,0,0,30.11,57,5.8
1352,12,0,40.754198,-73.984573,0,0,0,30.02,61,8.1
6617,16,0,40.754198,-73.984573,0,0,0,29.89,64.9,8.1
19981,20,0,40.754198,-73.984573,0,0,0,29.83,63,9.2
6836,0,1,40.754198,-73.984573,0,0,0,29.81,66.2,4.6
790,4,1,40.754198,-73.984573,0,0,0,29.78,68,3.5
138,8,1,40.754198,-73.984573,0,0,0,29.8,69.8,5.8
3170,12,1,40.754198,-73.984573,0,0,0,29.76,79,8.1
6224,16,1,40.754198,-73.984573,0,0,0,29.76,80.1,9.2
21569,20,1,40.754198,-73.984573,0,0,0,29.79,77,0
5775,0,2,40.754198,-73.984573,0,0,0,29.84,72,3.5
980,4,2,40.754198,-73.984573,0,0,0,29.86,66.9,5.8
334,8,2,40.754198,-73.984573,0,0,0,29.93,70,3.5
2875,12,2,40.754198,-73.984573,0,0,0,29.93,81,4.6
6584,16,2,40.754198,-73.984573,0,0,0,29.91,79,9.2
21215,20,2,40.754198,-73.984573,0,0,0,29.92,70,4.6
5957,0,3,40.754198,-73.984573,0,0,0,29.94,66.9,4.6
1087,4,3,40.754198,-73.984573,0,0,0,29.93,64.9,4.6
376,8,3,40.754198,-73.984573,1,0,0,29.95,69.1,6.9
2876,12,3,40.754198,-73.984573,1,0,0,29.91,73.9,10.4
6661,16,3,40.754198,-73.984573,1,0,0,29.89,71.6,10.4
20567,20,3,40.754198,-73.984573,1,0,0,29.86,69.1,8.1
5798,0,4,40.754198,-73.984573,0,0,0,29.92,66.9,0
1268,4,4,40.754198,-73.984573,0,0,0,29.95,64.4,0
188,8,4,40.754198,-73.984573,1,0,0,29.99,71.1,5.8
2797,12,4,40.754198,-73.984573,1,0,0,29.96,82,8.1
8996,16,4,40.754198,-73.984573,0,0,0,29.91,81,6.9
13574,20,4,40.754198,-73.984573,0,0,0,29.96,72,5.8
5912,0,5,40.754198,-73.984573,0,0,0,29.98,71.1,0
1495,4,5,40.754198,-73.984573,0,0,0,29.98,69.1,0
222,8,5,40.754198,-73.984573,0,0,0,30.04,73,0
1138,12,5,40.754198,-73.984573,0,0,0,30.02,82,4.6
2488,16,5,40.754198,-73.984573,0,0,0,30.03,77,6.9
3897,20,5,40.754198,-73.984573,0,0,0,30.05,72,6.9
3102,0,6,40.754198,-73.984573,0,0,0,30.06,71.1,9.2
1400,4,6,40.754198,-73.984573,0,0,0,30.07,68,3.5
245,8,6,40.754198,-73.984573,1,0,0,30.12,72,5.8
926,12,6,40.754198,-73.984573,0,0,0,30.09,80.1,8.1
1865,16,6,40.754198,-73.984573,0,0,0,30.04,80.1,5.8
3271,20,6,40.754198,-73.984573,0,0,0,30.06,75.9,4.6
2504,0,0,40.754198,-73.984573,0,0,0,30.07,75,6.9
976,4,0,40.754198,-73.984573,0,0,0,30.03,73,6.9
182,8,0,40.754198,-73.984573,0,0,0,30.08,71.1,6.9
850,12,0,40.754198,-73.984573,0,0,0,30.09,81,0
2107,16,0,40.754198,-73.984573,0,0,0,30.06,86,3.5
3200,20,0,40.754198,-73.984573,0,0,0,30.09,84,3.5
2308,0,1,40.754198,-73.984573,0,0,0,30.12,79,4.6
643,4,1,40.754198,-73.984573,0,0,0,30.14,73.9,3.5
346,8,1,40.754198,-73.984573,0,0,0,30.19,78.1,8.1
2653,12,1,40.754198,-73.984573,0,0,0,30.19,84.9,10.4
5799,16,1,40.754198,-73.984573,0,0,0,30.16,81,8.1
20555,20,1,40.754198,-73.984573,0,0,0,30.17,73,4.6
9202,0,6,40.749533,-73.987899,0,0,0,30.23,55,4.6
3781,4,6,40.749533,-73.987899,0,0,0,30.25,52,0
603,8,6,40.749533,-73.987899,0,0,0,30.29,57.9,8.1
3191,12,6,40.749533,-73.987899,0,0,0,30.28,69.1,0
9310,16,6,40.749533,-73.987899,0,0,0,30.25,60.1,8.1
14148,20,6,40.749533,-73.987899,0,0,0,30.28,52,6.9
6383,0,0,40.749533,-73.987899,0,0,0,30.31,51.1,4.6
767,4,0,40.749533,-73.987899,0,0,0,30.26,52,8.1
1710,8,0,40.749533,-73.987899,0,0,0,30.3,53.1,6.9
6526,12,0,40.749533,-73.987899,0,0,0,30.24,57,8.1
12077,16,0,40.749533,-73.987899,0,0,0,30.15,61,3.5
24798,20,0,40.749533,-73.987899,0,0,0,30.15,57.9,4.6
12311,0,1,40.749533,-73.987899,0,0,0,30.14,55.9,3.5
7866,4,1,40.749533,-73.987899,0,0,0,30.12,55,6.9
1886,8,1,40.749533,-73.987899,0,0,0,30.12,59,4.6
6666,12,1,40.749533,-73.987899,0,0,0,30.07,71.1,8.1
14451,16,1,40.749533,-73.987899,0,0,0,29.97,66.9,4.6
31276,20,1,40.749533,-73.987899,0,0,0,29.95,63,9.2
10567,0,2,40.749533,-73.987899,0,0,0,29.94,64,0
998,4,2,40.749533,-73.987899,0,0,0,29.91,62.1,0
1846,8,2,40.749533,-73.987899,0,1,0.08,29.98,53.6,5.8
8776,12,2,40.749533,-73.987899,0,1,0.03,29.96,50,4.6
13803,16,2,40.749533,-73.987899,0,0,0,29.98,48.2,5.8
29507,20,2,40.749533,-73.987899,0,0,0,30.02,50,12.7
10447,0,3,40.749533,-73.987899,0,0,0,30.01,48.9,5.8
738,4,3,40.749533,-73.987899,0,0,0,29.99,46.9,4.6
919,8,3,40.749533,-73.987899,0,0,0,29.98,52,8.1
9770,12,3,40.749533,-73.987899,0,0,0,29.93,62.1,12.7
15033,16,3,40.749533,-73.987899,0,0,0,29.89,63,10.4
27974,20,3,40.749533,-73.987899,0,0,0,29.94,59,4.6
10456,0,4,40.749533,-73.987899,0,0,0,29.97,53.1,3.5
5420,4,4,40.749533,-73.987899,0,0,0,29.96,52,4.6
1459,8,4,40.749533,-73.987899,0,0,0,29.99,57.9,3.5
8926,12,4,40.749533,-73.987899,0,0,0,29.94,68,8.1
16926,16,4,40.749533,-73.987899,0,0,0,29.86,68,6.9
31306,20,4,40.749533,-73.987899,0,0,0,29.86,63,6.9
11816,0,5,40.749533,-73.987899,0,0,0,29.87,59,4.6
2019,4,5,40.749533,-73.987899,0,0,0,29.83,55.9,3.5
781,8,5,40.749533,-73.987899,0,0,0,29.86,60.1,5.8
4137,12,5,40.749533,-73.987899,0,0,0,29.82,68,5.8
11762,16,5,40.749533,-73.987899,0,0,0,29.81,66.9,4.6
17332,20,5,40.749533,-73.987899,0,0,0,29.86,60.1,4.6
8687,0,6,40.749533,-73.987899,0,0,0,29.87,57,6.9
1887,4,6,40.749533,-73.987899,0,0,0,29.88,54,6.9
506,8,6,40.749533,-73.987899,0,0,0,29.9,59,4.6
2441,12,6,40.749533,-73.987899,0,0,0,29.88,71.1,3.5
7385,16,6,40.749533,-73.987899,0,0,0,29.85,71.1,5.8
10879,20,6,40.749533,-73.987899,0,0,0,29.93,64.9,9.2
6832,0,0,40.749533,-73.987899,0,0,0,29.96,59,0
706,4,0,40.749533,-73.987899,0,0,0,29.95,55.9,3.5
1741,8,0,40.749533,-73.987899,0,0,0,30.01,57.9,5.8
7876,12,0,40.749533,-73.987899,0,0,0,29.94,66.9,8.1
13400,16,0,40.749533,-73.987899,0,0,0,29.88,70,15
28423,20,0,40.749533,-73.987899,0,0,0,29.93,64,5.8
9798,0,1,40.749533,-73.987899,0,0,0,29.94,57.9,5.8
976,4,1,40.749533,-73.987899,0,0,0,29.96,55,4.6
694,8,1,40.749533,-73.987899,0,0,0,30.01,60.1,5.8
3499,12,1,40.749533,-73.987899,0,0,0,29.96,71.1,9.2
10617,16,1,40.749533,-73.987899,0,0,0,29.94,73.9,8.1
22503,20,1,40.749533,-73.987899,0,0,0,30,55.9,0
18100,0,2,40.749533,-73.987899,0,0,0,30.06,54,0
11051,4,2,40.749533,-73.987899,0,0,0,30.04,52,0
439,8,2,40.749533,-73.987899,0,0,0,30.09,57.9,10.4
9398,12,2,40.749533,-73.987899,0,0,0,30.08,63,6.9
14052,16,2,40.749533,-73.987899,0,0,0,30.05,70,8.1
29855,20,2,40.749533,-73.987899,0,0,0,30.08,61,4.6
10746,0,3,40.749533,-73.987899,0,0,0,30.08,57,0
1117,4,3,40.749533,-73.987899,0,0,0,30.09,57.9,0
580,8,3,40.749533,-73.987899,0,0,0,30.08,60.1,8.1
9368,12,3,40.749533,-73.987899,0,0,0,30.02,71.1,3.5
14348,16,3,40.749533,-73.987899,0,0,0,29.99,63,9.2
30496,20,3,40.749533,-73.987899,0,0,0,30.04,54,9.2
11241,0,4,40.749533,-73.987899,0,0,0,30.03,52,0
1299,4,4,40.749533,-73.987899,0,0,0,29.99,54,3.5
1213,8,4,40.749533,-73.987899,0,0,0,29.98,57.9,0
8975,12,4,40.749533,-73.987899,0,0,0,29.96,62.1,4.6
14559,16,4,40.749533,-73.987899,0,0,0,29.87,64,4.6
28496,20,4,40.749533,-73.987899,0,0,0,29.88,57.9,3.5
14562,0,5,40.749533,-73.987899,0,0,0,29.87,57.9,0
2015,4,5,40.749533,-73.987899,0,0,0,29.85,57.9,3.5
479,8,5,40.749533,-73.987899,0,0,0,29.89,60.8,4.6
3541,12,5,40.749533,-73.987899,0,0,0,29.85,62.1,5.8
10380,16,5,40.749533,-73.987899,0,0,0,29.79,62.1,9.2
17451,20,5,40.749533,-73.987899,0,0,0,29.8,59,4.6
7881,0,6,40.749533,-73.987899,0,0,0,29.74,59,6.9
1719,4,6,40.749533,-73.987899,0,1,0.07,29.73,59,5.8
605,8,6,40.749533,-73.987899,0,1,0.06,29.66,59,0
2574,12,6,40.749533,-73.987899,0,0,0,29.63,62.6,0
7388,16,6,40.749533,-73.987899,0,0,0,29.56,66.9,4.6
12319,20,6,40.749533,-73.987899,0,0,0,29.62,62.6,4.6
5593,0,0,40.749533,-73.987899,0,0,0,29.64,60.8,5.8
730,4,0,40.749533,-73.987899,0,0,0,29.62,62.6,6.9
1832,8,0,40.749533,-73.987899,0,1,0.02,29.7,55.4,10.4
8630,12,0,40.749533,-73.987899,0,0,0,29.75,61,12.7
13098,16,0,40.749533,-73.987899,0,0,0,29.76,55.9,6.9
29665,20,0,40.749533,-73.987899,0,0,0,29.82,54,12.7
9264,0,1,40.749533,-73.987899,0,1,0.21,29.93,53.6,17.3
864,4,1,40.749533,-73.987899,0,1,0.21,29.93,53.6,17.3
1803,8,1,40.749533,-73.987899,0,1,0.21,29.93,53.6,17.3
8164,12,1,40.749533,-73.987899,0,0,0,29.91,55.9,10.4
12979,16,1,40.749533,-73.987899,0,0,0,29.93,59,8.1
28808,20,1,40.749533,-73.987899,0,0,0,29.95,57,9.2
10032,0,2,40.749533,-73.987899,0,1,0.02,29.97,53.6,17.3
2058,4,2,40.749533,-73.987899,0,0,0.01,29.94,55.9,9.2
1732,8,2,40.749533,-73.987899,0,0,0,30.01,57.2,5.8
9280,12,2,40.749533,-73.987899,0,0,0,29.99,64,9.2
14472,16,2,40.749533,-73.987899,0,1,0.15,29.99,60.8,8.1
29092,20,2,40.749533,-73.987899,0,0,0,29.98,60.8,6.9
10065,0,3,40.749533,-73.987899,0,1,0.06,29.98,59,6.9
977,4,3,40.749533,-73.987899,0,0,0,30,60.8,0
283,8,3,40.749533,-73.987899,0,0,0,30.04,62.6,4.6
8201,12,3,40.749533,-73.987899,0,0,0,30.01,73,3.5
11418,16,3,40.749533,-73.987899,0,0,0,30,69.8,5.8
28593,20,3,40.749533,-73.987899,0,0,0,29.97,64,5.8
15271,0,4,40.749533,-73.987899,0,0,0,29.96,60.1,0
5172,4,4,40.749533,-73.987899,0,0,0,29.97,57.2,0
1479,8,4,40.749533,-73.987899,0,0,0,29.99,60.8,0
8391,12,4,40.749533,-73.987899,0,1,0.01,29.97,60.8,0
14510,16,4,40.749533,-73.987899,0,1,0.01,29.95,62.6,0
32289,20,4,40.749533,-73.987899,0,0,0,29.93,59,0
11047,0,5,40.749533,-73.987899,0,0,0,29.94,57.9,0
2137,4,5,40.749533,-73.987899,0,0,0,29.95,55.4,0
720,8,5,40.749533,-73.987899,0,0,0,29.96,62.1,0
4228,12,5,40.749533,-73.987899,0,0,0,29.96,73,5.8
11828,16,5,40.749533,-73.987899,0,0,0,29.93,73,3.5
15446,20,5,40.749533,-73.987899,0,0,0,30,60.8,0
7269,0,6,40.749533,-73.987899,0,0,0,30.06,57.2,0
4710,4,6,40.749533,-73.987899,0,0,0,30.08,57.9,5.8
326,8,6,40.749533,-73.987899,0,0,0,30.17,57,4.6
3714,12,6,40.749533,-73.987899,0,0,0,30.17,55.9,8.1
8778,16,6,40.749533,-73.987899,0,0,0,30.17,55,5.8
12370,20,6,40.749533,-73.987899,0,0,0,30.14,54,4.6
6234,0,0,40.749533,-73.987899,0,0,0,30.14,55,5.8
710,4,0,40.749533,-73.987899,0,0,0,30.11,57,5.8
1571,8,0,40.749533,-73.987899,0,0,0,30.06,60.1,6.9
8307,12,0,40.749533,-73.987899,0,0,0,30.02,61,8.1
13543,16,0,40.749533,-73.987899,0,0,0,29.89,64.9,8.1
29526,20,0,40.749533,-73.987899,0,0,0,29.83,63,9.2
9548,0,1,40.749533,-73.987899,0,0,0,29.81,66.2,4.6
988,4,1,40.749533,-73.987899,0,0,0,29.78,68,3.5
1878,8,1,40.749533,-73.987899,0,0,0,29.8,69.8,5.8
8151,12,1,40.749533,-73.987899,0,0,0,29.76,79,8.1
14302,16,1,40.749533,-73.987899,0,0,0,29.76,80.1,9.2
29266,20,1,40.749533,-73.987899,0,0,0,29.79,77,0
12022,0,2,40.749533,-73.987899,0,0,0,29.84,72,3.5
2037,4,2,40.749533,-73.987899,0,0,0,29.86,66.9,5.8
928,8,2,40.749533,-73.987899,0,0,0,29.93,70,3.5
9815,12,2,40.749533,-73.987899,0,0,0,29.93,81,4.6
15537,16,2,40.749533,-73.987899,0,0,0,29.91,79,9.2
30827,20,2,40.749533,-73.987899,0,0,0,29.92,70,4.6
11497,0,3,40.749533,-73.987899,0,0,0,29.94,66.9,4.6
1275,4,3,40.749533,-73.987899,0,0,0,29.93,64.9,4.6
442,8,3,40.749533,-73.987899,1,0,0,29.95,69.1,6.9
