ENTRIESn_hourly,hour,day_week,weekday,latitude,longitude,fog,rain,meanprecipi,meanpressurei,meantempi,meanwspdi
7629,0,2,1,40.760139,-73.984112,0,0,0,29.89833333,73.15,5.2
12632,4,2,1,40.760139,-73.984112,0,0,0,29.89833333,73.15,5.2
498,8,2,1,40.760139,-73.984112,0,0,0,29.89833333,73.15,5.2
3534,12,2,1,40.760139,-73.984112,0,0,0,29.89833333,73.15,5.2
4368,16,2,1,40.760139,-73.984112,0,0,0,29.89833333,73.15,5.2
10826,20,2,1,40.760139,-73.984112,0,0,0,29.89833333,73.15,5.2
5832,0,3,1,40.760139,-73.984112,0,0,0,29.91333333,69.25,7.5
589,4,3,1,40.760139,-73.984112,0,0,0,29.91333333,69.25,7.5
453,8,3,1,40.760139,-73.984112,1,0,0,29.91333333,69.25,7.5
2453,12,3,1,40.760139,-73.984112,1,0,0,29.91333333,69.25,7.5
2447,16,3,1,40.760139,-73.984112,1,0,0,29.91333333,69.25,7.5
12901,20,3,1,40.760139,-73.984112,1,0,0,29.91333333,69.25,7.5
4992,0,4,1,40.760139,-73.984112,0,0,0,29.94833333,72.9,4.433333333
2237,4,4,1,40.760139,-73.984112,0,0,0,29.94833333,72.9,4.433333333
360,8,4,1,40.760139,-73.984112,1,0,0,29.94833333,72.9,4.433333333
3159,12,4,1,40.760139,-73.984112,1,0,0,29.94833333,72.9,4.433333333
6887,16,4,1,40.760139,-73.984112,0,0,0,29.94833333,72.9,4.433333333
7994,20,4,1,40.760139,-73.984112,0,0,0,29.94833333,72.9,4.433333333
4662,0,5,0,40.760139,-73.984112,0,0,0,30.01666667,74.03333333,3.066666667
1143,4,5,0,40.760139,-73.984112,0,0,0,30.01666667,74.03333333,3.066666667
287,8,5,0,40.760139,-73.984112,0,0,0,30.01666667,74.03333333,3.066666667
2115,12,5,0,40.760139,-73.984112,0,0,0,30.01666667,74.03333333,3.066666667
3158,16,5,0,40.760139,-73.984112,0,0,0,30.01666667,74.03333333,3.066666667
4647,20,5,0,40.760139,-73.984112,0,0,0,30.01666667,74.03333333,3.066666667
3968,0,6,0,40.760139,-73.984112,0,0,0,30.07333333,74.53333333,6.166666667
1148,4,6,0,40.760139,-73.984112,0,0,0,30.07333333,74.53333333,6.166666667
201,8,6,0,40.760139,-73.984112,1,0,0,30.07333333,74.53333333,6.166666667
1861,12,6,0,40.760139,-73.984112,0,0,0,30.07333333,74.53333333,6.166666667
2902,16,6,0,40.760139,-73.984112,0,0,0,30.07333333,74.53333333,6.166666667
4560,20,6,0,40.760139,-73.984112,0,0,0,30.07333333,74.53333333,6.166666667
3378,0,0,1,40.760139,-73.984112,0,0,0,30.07,78.35,4.616666667
745,4,0,1,40.760139,-73.984112,0,0,0,30.07,78.35,4.616666667
194,8,0,1,40.760139,-73.984112,0,0,0,30.07,78.35,4.616666667
1331,12,0,1,40.760139,-73.984112,0,0,0,30.07,78.35,4.616666667
2499,16,0,1,40.760139,-73.984112,0,0,0,30.07,78.35,4.616666667
2692,20,0,1,40.760139,-73.984112,0,0,0,30.07,78.35,4.616666667
1987,0,1,1,40.760139,-73.984112,0,0,0,30.16166667,78.31666667,6.55
1054,4,1,1,40.760139,-73.984112,0,0,0,30.16166667,78.31666667,6.55
1077,8,1,1,40.760139,-73.984112,0,0,0,30.16166667,78.31666667,6.55
3018,12,1,1,40.760139,-73.984112,0,0,0,30.16166667,78.31666667,6.55
3958,16,1,1,40.760139,-73.984112,0,0,0,30.16166667,78.31666667,6.55
10398,20,1,1,40.760139,-73.984112,0,0,0,30.16166667,78.31666667,6.55
752,0,6,0,40.745574,-73.988682,0,0,0,30.26333333,57.68333333,4.616666667
227,4,6,0,40.745574,-73.988682,0,0,0,30.26333333,57.68333333,4.616666667
43,8,6,0,40.745574,-73.988682,0,0,0,30.26333333,57.68333333,4.616666667
792,12,6,0,40.745574,-73.988682,0,0,0,30.26333333,57.68333333,4.616666667
1300,16,6,0,40.745574,-73.988682,0,0,0,30.26333333,57.68333333,4.616666667
1319,20,6,0,40.745574,-73.988682,0,0,0,30.26333333,57.68333333,4.616666667
600,0,0,1,40.745574,-73.988682,0,0,0,30.235,55.35,5.966666667
87,4,0,1,40.745574,-73.988682,0,0,0,30.235,55.35,5.966666667
64,8,0,1,40.745574,-73.988682,0,0,0,30.235,55.35,5.966666667
1981,12,0,1,40.745574,-73.988682,0,0,0,30.235,55.35,5.966666667
2375,16,0,1,40.745574,-73.988682,0,0,0,30.235,55.35,5.966666667
4921,20,0,1,40.745574,-73.988682,0,0,0,30.235,55.35,5.966666667
1198,0,1,1,40.745574,-73.988682,0,0,0,30.06166667,61.81666667,6.15
87,4,1,1,40.745574,-73.988682,0,0,0,30.06166667,61.81666667,6.15
66,8,1,1,40.745574,-73.988682,0,0,0,30.06166667,61.81666667,6.15
2002,12,1,1,40.745574,-73.988682,0,0,0,30.06166667,61.81666667,6.15
2595,16,1,1,40.745574,-73.988682,0,0,0,30.06166667,61.81666667,6.15
5128,20,1,1,40.745574,-73.988682,0,0,0,30.06166667,61.81666667,6.15
1394,0,2,1,40.745574,-73.988682,0,0,0.018333333,29.965,54.65,4.816666667
106,4,2,1,40.745574,-73.988682,0,0,0.018333333,29.965,54.65,4.816666667
154,8,2,1,40.745574,-73.988682,0,1,0.018333333,29.965,54.65,4.816666667
2036,12,2,1,40.745574,-73.988682,0,1,0.018333333,29.965,54.65,4.816666667
2659,16,2,1,40.745574,-73.988682,0,0,0.018333333,29.965,54.65,4.816666667
5427,20,2,1,40.745574,-73.988682,0,0,0.018333333,29.965,54.65,4.816666667
1360,0,3,1,40.745574,-73.988682,0,0,0,29.95666667,55.31666667,7.7
120,4,3,1,40.745574,-73.988682,0,0,0,29.95666667,55.31666667,7.7
173,8,3,1,40.745574,-73.988682,0,0,0,29.95666667,55.31666667,7.7
1958,12,3,1,40.745574,-73.988682,0,0,0,29.95666667,55.31666667,7.7
2682,16,3,1,40.745574,-73.988682,0,0,0,29.95666667,55.31666667,7.7
5084,20,3,1,40.745574,-73.988682,0,0,0,29.95666667,55.31666667,7.7
1448,0,4,1,40.745574,-73.988682,0,0,0,29.93,60.33333333,5.583333333
120,4,4,1,40.745574,-73.988682,0,0,0,29.93,60.33333333,5.583333333
63,8,4,1,40.745574,-73.988682,0,0,0,29.93,60.33333333,5.583333333
2138,12,4,1,40.745574,-73.988682,0,0,0,29.93,60.33333333,5.583333333
2391,16,4,1,40.745574,-73.988682,0,0,0,29.93,60.33333333,5.583333333
4350,20,4,1,40.745574,-73.988682,0,0,0,29.93,60.33333333,5.583333333
936,0,5,0,40.745574,-73.988682,0,0,0,29.84166667,61.66666667,4.816666667
220,4,5,0,40.745574,-73.988682,0,0,0,29.84166667,61.66666667,4.816666667
13,8,5,0,40.745574,-73.988682,0,0,0,29.84166667,61.66666667,4.816666667
1295,12,5,0,40.745574,-73.988682,0,0,0,29.84166667,61.66666667,4.816666667
1787,16,5,0,40.745574,-73.988682,0,0,0,29.84166667,61.66666667,4.816666667
1912,20,5,0,40.745574,-73.988682,0,0,0,29.84166667,61.66666667,4.816666667
689,0,6,0,40.745574,-73.988682,0,0,0,29.885,62.85,6.15
248,4,6,0,40.745574,-73.988682,0,0,0,29.885,62.85,6.15
41,8,6,0,40.745574,-73.988682,0,0,0,29.885,62.85,6.15
860,12,6,0,40.745574,-73.988682,0,0,0,29.885,62.85,6.15
1110,16,6,0,40.745574,-73.988682,0,0,0,29.885,62.85,6.15
1143,20,6,0,40.745574,-73.988682,0,0,0,29.885,62.85,6.15
559,0,0,1,40.745574,-73.988682,0,0,0,29.945,62.28333333,6.366666667
78,4,0,1,40.745574,-73.988682,0,0,0,29.945,62.28333333,6.366666667
168,8,0,1,40.745574,-73.988682,0,0,0,29.945,62.28333333,6.366666667
1700,12,0,1,40.745574,-73.988682,0,0,0,29.945,62.28333333,6.366666667
2378,16,0,1,40.745574,-73.988682,0,0,0,29.945,62.28333333,6.366666667
4842,20,0,1,40.745574,-73.988682,0,0,0,29.945,62.28333333,6.366666667
1306,0,1,1,40.745574,-73.988682,0,0,0,29.96833333,62.31666667,5.583333333
109,4,1,1,40.745574,-73.988682,0,0,0,29.96833333,62.31666667,5.583333333
132,8,1,1,40.745574,-73.988682,0,0,0,29.96833333,62.31666667,5.583333333
1956,12,1,1,40.745574,-73.988682,0,0,0,29.96833333,62.31666667,5.583333333
2417,16,1,1,40.745574,-73.988682,0,0,0,29.96833333,62.31666667,5.583333333
5260,20,1,1,40.745574,-73.988682,0,0,0,29.96833333,62.31666667,5.583333333
1491,0,2,1,40.745574,-73.988682,0,0,0,30.06666667,59.65,5
122,4,2,1,40.745574,-73.988682,0,0,0,30.06666667,59.65,5
21,8,2,1,40.745574,-73.988682,0,0,0,30.06666667,59.65,5
2059,12,2,1,40.745574,-73.988682,0,0,0,30.06666667,59.65,5
2418,16,2,1,40.745574,-73.988682,0,0,0,30.06666667,59.65,5
5134,20,2,1,40.745574,-73.988682,0,0,0,30.06666667,59.65,5
1356,0,3,1,40.745574,-73.988682,0,0,0,30.05,60.51666667,5
95,4,3,1,40.745574,-73.988682,0,0,0,30.05,60.51666667,5
154,8,3,1,40.745574,-73.988682,0,0,0,30.05,60.51666667,5
867,12,3,1,40.745574,-73.988682,0,0,0,30.05,60.51666667,5
3217,16,3,1,40.745574,-73.988682,0,0,0,30.05,60.51666667,5
5862,20,3,1,40.745574,-73.988682,0,0,0,30.05,60.51666667,5
1359,0,4,1,40.745574,-73.988682,0,0,0,29.95166667,57.98333333,2.7
217,4,4,1,40.745574,-73.988682,0,0,0,29.95166667,57.98333333,2.7
218,8,4,1,40.745574,-73.988682,0,0,0,29.95166667,57.98333333,2.7
1984,12,4,1,40.745574,-73.988682,0,0,0,29.95166667,57.98333333,2.7
2715,16,4,1,40.745574,-73.988682,0,0,0,29.95166667,57.98333333,2.7
4579,20,4,1,40.745574,-73.988682,0,0,0,29.95166667,57.98333333,2.7
1281,0,5,0,40.745574,-73.988682,0,0,0,29.84166667,59.96666667,4.616666667
237,4,5,0,40.745574,-73.988682,0,0,0,29.84166667,59.96666667,4.616666667
54,8,5,0,40.745574,-73.988682,0,0,0,29.84166667,59.96666667,4.616666667
1184,12,5,0,40.745574,-73.988682,0,0,0,29.84166667,59.96666667,4.616666667
1917,16,5,0,40.745574,-73.988682,0,0,0,29.84166667,59.96666667,4.616666667
2110,20,5,0,40.745574,-73.988682,0,0,0,29.84166667,59.96666667,4.616666667
724,0,6,0,40.745574,-73.988682,0,0,0.021666667,29.65666667,61.51666667,3.65
240,4,6,0,40.745574,-73.988682,0,1,0.021666667,29.65666667,61.51666667,3.65
8,8,6,0,40.745574,-73.988682,0,1,0.021666667,29.65666667,61.51666667,3.65
738,12,6,0,40.745574,-73.988682,0,0,0.021666667,29.65666667,61.51666667,3.65
1281,16,6,0,40.745574,-73.988682,0,0,0.021666667,29.65666667,61.51666667,3.65
1413,20,6,0,40.745574,-73.988682,0,0,0.021666667,29.65666667,61.51666667,3.65
627,0,0,1,40.745574,-73.988682,0,0,0.003333333,29.715,58.28333333,9.233333333
117,4,0,1,40.745574,-73.988682,0,0,0.003333333,29.715,58.28333333,9.233333333
194,8,0,1,40.745574,-73.988682,0,1,0.003333333,29.715,58.28333333,9.233333333
1743,12,0,1,40.745574,-73.988682,0,0,0.003333333,29.715,58.28333333,9.233333333
2324,16,0,1,40.745574,-73.988682,0,0,0.003333333,29.715,58.28333333,9.233333333
5001,20,0,1,40.745574,-73.988682,0,0,0.003333333,29.715,58.28333333,9.233333333
1358,0,1,1,40.745574,-73.988682,0,1,0.105,29.93,55.45,13.26666667
95,4,1,1,40.745574,-73.988682,0,1,0.105,29.93,55.45,13.26666667
164,8,1,1,40.745574,-73.988682,0,1,0.105,29.93,55.45,13.26666667
891,12,1,1,40.745574,-73.988682,0,0,0.105,29.93,55.45,13.26666667
2473,16,1,1,40.745574,-73.988682,0,0,0.105,29.93,55.45,13.26666667
5690,20,1,1,40.745574,-73.988682,0,0,0.105,29.93,55.45,13.26666667
1566,0,2,1,40.745574,-73.988682,0,1,0.03,29.98,58.71666667,9.416666667
104,4,2,1,40.745574,-73.988682,0,0,0.03,29.98,58.71666667,9.416666667
73,8,2,1,40.745574,-73.988682,0,0,0.03,29.98,58.71666667,9.416666667
1869,12,2,1,40.745574,-73.988682,0,0,0.03,29.98,58.71666667,9.416666667
2805,16,2,1,40.745574,-73.988682,0,1,0.03,29.98,58.71666667,9.416666667
5323,20,2,1,40.745574,-73.988682,0,0,0.03,29.98,58.71666667,9.416666667
1607,0,3,1,40.745574,-73.988682,0,1,0.01,30,64.86666667,4.433333333
158,4,3,1,40.745574,-73.988682,0,0,0.01,30,64.86666667,4.433333333
117,8,3,1,40.745574,-73.988682,0,0,0.01,30,64.86666667,4.433333333
1903,12,3,1,40.745574,-73.988682,0,0,0.01,30,64.86666667,4.433333333
2537,16,3,1,40.745574,-73.988682,0,0,0.01,30,64.86666667,4.433333333
5205,20,3,1,40.745574,-73.988682,0,0,0.01,30,64.86666667,4.433333333
1451,0,4,1,40.745574,-73.988682,0,0,0.003333333,29.96166667,60.08333333,0
148,4,4,1,40.745574,-73.988682,0,0,0.003333333,29.96166667,60.08333333,0
120,8,4,1,40.745574,-73.988682,0,0,0.003333333,29.96166667,60.08333333,0
1985,12,4,1,40.745574,-73.988682,0,1,0.003333333,29.96166667,60.08333333,0
2942,16,4,1,40.745574,-73.988682,0,1,0.003333333,29.96166667,60.08333333,0
4621,20,4,1,40.745574,-73.988682,0,0,0.003333333,29.96166667,60.08333333,0
1218,0,5,0,40.745574,-73.988682,0,0,0,29.95666667,63.7,1.55
285,4,5,0,40.745574,-73.988682,0,0,0,29.95666667,63.7,1.55
158,8,5,0,40.745574,-73.988682,0,0,0,29.95666667,63.7,1.55
1241,12,5,0,40.745574,-73.988682,0,0,0,29.95666667,63.7,1.55
1972,16,5,0,40.745574,-73.988682,0,0,0,29.95666667,63.7,1.55
2461,20,5,0,40.745574,-73.988682,0,0,0,29.95666667,63.7,1.55
981,0,6,0,40.745574,-73.988682,0,0,0,30.124,56,4.86
323,4,6,0,40.745574,-73.988682,0,0,0,30.124,56,4.86
1042,12,6,0,40.745574,-73.988682,0,0,0,30.124,56,4.86
1470,16,6,0,40.745574,-73.988682,0,0,0,30.124,56,4.86
1631,20,6,0,40.745574,-73.988682,0,0,0,30.124,56,4.86
718,0,0,1,40.745574,-73.988682,0,0,0,30.00833333,60.16666667,7.316666667
116,4,0,1,40.745574,-73.988682,0,0,0,30.00833333,60.16666667,7.316666667
228,8,0,1,40.745574,-73.988682,0,0,0,30.00833333,60.16666667,7.316666667
1776,12,0,1,40.745574,-73.988682,0,0,0,30.00833333,60.16666667,7.316666667
2460,16,0,1,40.745574,-73.988682,0,0,0,30.00833333,60.16666667,7.316666667
4912,20,0,1,40.745574,-73.988682,0,0,0,30.00833333,60.16666667,7.316666667
1307,0,1,1,40.745574,-73.988682,0,0,0,29.78333333,73.35,5.2
94,4,1,1,40.745574,-73.988682,0,0,0,29.78333333,73.35,5.2
154,8,1,1,40.745574,-73.988682,0,0,0,29.78333333,73.35,5.2
1789,12,1,1,40.745574,-73.988682,0,0,0,29.78333333,73.35,5.2
2496,16,1,1,40.745574,-73.988682,0,0,0,29.78333333,73.35,5.2
5041,20,1,1,40.745574,-73.988682,0,0,0,29.78333333,73.35,5.2
1359,0,2,1,40.745574,-73.988682,0,0,0,29.89833333,73.15,5.2
123,4,2,1,40.745574,-73.988682,0,0,0,29.89833333,73.15,5.2
211,8,2,1,40.745574,-73.988682,0,0,0,29.89833333,73.15,5.2
1750,12,2,1,40.745574,-73.988682,0,0,0,29.89833333,73.15,5.2
2599,16,2,1,40.745574,-73.988682,0,0,0,29.89833333,73.15,5.2
5012,20,2,1,40.745574,-73.988682,0,0,0,29.89833333,73.15,5.2
1276,0,3,1,40.745574,-73.988682,0,0,0,29.906,69.28,7.62
137,4,3,1,40.745574,-73.988682,0,0,0,29.906,69.28,7.62
2107,12,3,1,40.745574,-73.988682,1,0,0,29.906,69.28,7.62
2609,16,3,1,40.745574,-73.988682,1,0,0,29.906,69.28,7.62
5016,20,3,1,40.745574,-73.988682,1,0,0,29.906,69.28,7.62
1354,0,4,1,40.745574,-73.988682,0,0,0,29.94833333,72.9,4.433333333
152,4,4,1,40.745574,-73.988682,0,0,0,29.94833333,72.9,4.433333333
41,8,4,1,40.745574,-73.988682,1,0,0,29.94833333,72.9,4.433333333
1930,12,4,1,40.745574,-73.988682,1,0,0,29.94833333,72.9,4.433333333
2739,16,4,1,40.745574,-73.988682,0,0,0,29.94833333,72.9,4.433333333
3332,20,4,1,40.745574,-73.988682,0,0,0,29.94833333,72.9,4.433333333
1717,0,5,0,40.745574,-73.988682,0,0,0,30.01666667,74.03333333,3.066666667
290,4,5,0,40.745574,-73.988682,0,0,0,30.01666667,74.03333333,3.066666667
111,8,5,0,40.745574,-73.988682,0,0,0,30.01666667,74.03333333,3.066666667
1307,12,5,0,40.745574,-73.988682,0,0,0,30.01666667,74.03333333,3.066666667
1698,16,5,0,40.745574,-73.988682,0,0,0,30.01666667,74.03333333,3.066666667
1870,20,5,0,40.745574,-73.988682,0,0,0,30.01666667,74.03333333,3.066666667
775,0,6,0,40.745574,-73.988682,0,0,0,30.07333333,74.53333333,6.166666667
234,4,6,0,40.745574,-73.988682,0,0,0,30.07333333,74.53333333,6.166666667
142,8,6,0,40.745574,-73.988682,1,0,0,30.07333333,74.53333333,6.166666667
905,12,6,0,40.745574,-73.988682,0,0,0,30.07333333,74.53333333,6.166666667
1326,16,6,0,40.745574,-73.988682,0,0,0,30.07333333,74.53333333,6.166666667
1323,20,6,0,40.745574,-73.988682,0,0,0,30.07333333,74.53333333,6.166666667
661,0,0,1,40.745574,-73.988682,0,0,0,30.07,78.35,4.616666667
156,4,0,1,40.745574,-73.988682,0,0,0,30.07,78.35,4.616666667
53,8,0,1,40.745574,-73.988682,0,0,0,30.07,78.35,4.616666667
909,12,0,1,40.745574,-73.988682,0,0,0,30.07,78.35,4.616666667
1339,16,0,1,40.745574,-73.988682,0,0,0,30.07,78.35,4.616666667
1407,20,0,1,40.745574,-73.988682,0,0,0,30.07,78.35,4.616666667
615,0,1,1,40.745574,-73.988682,0,0,0,30.16166667,78.31666667,6.55
81,4,1,1,40.745574,-73.988682,0,0,0,30.16166667,78.31666667,6.55
153,8,1,1,40.745574,-73.988682,0,0,0,30.16166667,78.31666667,6.55
1789,12,1,1,40.745574,-73.988682,0,0,0,30.16166667,78.31666667,6.55
2345,16,1,1,40.745574,-73.988682,0,0,0,30.16166667,78.31666667,6.55
4785,20,1,1,40.745574,-73.988682,0,0,0,30.16166667,78.31666667,6.55
2028,0,6,0,40.741006,-73.989315,0,0,0,30.26333333,57.68333333,4.616666667
606,4,6,0,40.741006,-73.989315,0,0,0,30.26333333,57.68333333,4.616666667
97,8,6,0,40.741006,-73.989315,0,0,0,30.26333333,57.68333333,4.616666667
1306,12,6,0,40.741006,-73.989315,0,0,0,30.26333333,57.68333333,4.616666667
3433,16,6,0,40.741006,-73.989315,0,0,0,30.26333333,57.68333333,4.616666667
2870,20,6,0,40.741006,-73.989315,0,0,0,30.26333333,57.68333333,4.616666667
1453,0,0,1,40.741006,-73.989315,0,0,0,30.235,55.35,5.966666667
150,4,0,1,40.741006,-73.989315,0,0,0,30.235,55.35,5.966666667
491,8,0,1,40.741006,-73.989315,0,0,0,30.235,55.35,5.966666667
2874,12,0,1,40.741006,-73.989315,0,0,0,30.235,55.35,5.966666667
4572,16,0,1,40.741006,-73.989315,0,0,0,30.235,55.35,5.966666667
9983,20,0,1,40.741006,-73.989315,0,0,0,30.235,55.35,5.966666667
3151,0,1,1,40.741006,-73.989315,0,0,0,30.06166667,61.81666667,6.15
227,4,1,1,40.741006,-73.989315,0,0,0,30.06166667,61.81666667,6.15
368,8,1,1,40.741006,-73.989315,0,0,0,30.06166667,61.81666667,6.15
3217,12,1,1,40.741006,-73.989315,0,0,0,30.06166667,61.81666667,6.15
4865,16,1,1,40.741006,-73.989315,0,0,0,30.06166667,61.81666667,6.15
10641,20,1,1,40.741006,-73.989315,0,0,0,30.06166667,61.81666667,6.15
3837,0,2,1,40.741006,-73.989315,0,0,0.018333333,29.965,54.65,4.816666667
279,4,2,1,40.741006,-73.989315,0,0,0.018333333,29.965,54.65,4.816666667
440,8,2,1,40.741006,-73.989315,0,1,0.018333333,29.965,54.65,4.816666667
3227,12,2,1,40.741006,-73.989315,0,1,0.018333333,29.965,54.65,4.816666667
4071,16,2,1,40.741006,-73.989315,0,0,0.018333333,29.965,54.65,4.816666667
10475,20,2,1,40.741006,-73.989315,0,0,0.018333333,29.965,54.65,4.816666667
4640,0,3,1,40.741006,-73.989315,0,0,0,29.95666667,55.31666667,7.7
260,4,3,1,40.741006,-73.989315,0,0,0,29.95666667,55.31666667,7.7
326,8,3,1,40.741006,-73.989315,0,0,0,29.95666667,55.31666667,7.7
2654,12,3,1,40.741006,-73.989315,0,0,0,29.95666667,55.31666667,7.7
3460,16,3,1,40.741006,-73.989315,0,0,0,29.95666667,55.31666667,7.7
11403,20,3,1,40.741006,-73.989315,0,0,0,29.95666667,55.31666667,7.7
5488,0,4,1,40.741006,-73.989315,0,0,0,29.93,60.33333333,5.583333333
429,4,4,1,40.741006,-73.989315,0,0,0,29.93,60.33333333,5.583333333
330,8,4,1,40.741006,-73.989315,0,0,0,29.93,60.33333333,5.583333333
3154,12,4,1,40.741006,-73.989315,0,0,0,29.93,60.33333333,5.583333333
5355,16,4,1,40.741006,-73.989315,0,0,0,29.93,60.33333333,5.583333333
9214,20,4,1,40.741006,-73.989315,0,0,0,29.93,60.33333333,5.583333333
2883,0,5,0,40.741006,-73.989315,0,0,0,29.84166667,61.66666667,4.816666667
568,4,5,0,40.741006,-73.989315,0,0,0,29.84166667,61.66666667,4.816666667
146,8,5,0,40.741006,-73.989315,0,0,0,29.84166667,61.66666667,4.816666667
1316,12,5,0,40.741006,-73.989315,0,0,0,29.84166667,61.66666667,4.816666667
3491,16,5,0,40.741006,-73.989315,0,0,0,29.84166667,61.66666667,4.816666667
4034,20,5,0,40.741006,-73.989315,0,0,0,29.84166667,61.66666667,4.816666667
1831,0,6,0,40.741006,-73.989315,0,0,0,29.885,62.85,6.15
475,4,6,0,40.741006,-73.989315,0,0,0,29.885,62.85,6.15
86,8,6,0,40.741006,-73.989315,0,0,0,29.885,62.85,6.15
962,12,6,0,40.741006,-73.989315,0,0,0,29.885,62.85,6.15
2336,16,6,0,40.741006,-73.989315,0,0,0,29.885,62.85,6.15
2618,20,6,0,40.741006,-73.989315,0,0,0,29.885,62.85,6.15
1246,0,0,1,40.741006,-73.989315,0,0,0,29.945,62.28333333,6.366666667
149,4,0,1,40.741006,-73.989315,0,0,0,29.945,62.28333333,6.366666667
429,8,0,1,40.741006,-73.989315,0,0,0,29.945,62.28333333,6.366666667
2929,12,0,1,40.741006,-73.989315,0,0,0,29.945,62.28333333,6.366666667
4699,16,0,1,40.741006,-73.989315,0,0,0,29.945,62.28333333,6.366666667
10160,20,0,1,40.741006,-73.989315,0,0,0,29.945,62.28333333,6.366666667
3398,0,1,1,40.741006,-73.989315,0,0,0,29.96833333,62.31666667,5.583333333
282,4,1,1,40.741006,-73.989315,0,0,0,29.96833333,62.31666667,5.583333333
539,8,1,1,40.741006,-73.989315,0,0,0,29.96833333,62.31666667,5.583333333
3098,12,1,1,40.741006,-73.989315,0,0,0,29.96833333,62.31666667,5.583333333
4786,16,1,1,40.741006,-73.989315,0,0,0,29.96833333,62.31666667,5.583333333
10909,20,1,1,40.741006,-73.989315,0,0,0,29.96833333,62.31666667,5.583333333
3932,0,2,1,40.741006,-73.989315,0,0,0,30.06666667,59.65,5
284,4,2,1,40.741006,-73.989315,0,0,0,30.06666667,59.65,5
356,8,2,1,40.741006,-73.989315,0,0,0,30.06666667,59.65,5
3391,12,2,1,40.741006,-73.989315,0,0,0,30.06666667,59.65,5
4934,16,2,1,40.741006,-73.989315,0,0,0,30.06666667,59.65,5
10640,20,2,1,40.741006,-73.989315,0,0,0,30.06666667,59.65,5
3933,0,3,1,40.741006,-73.989315,0,0,0,30.05,60.51666667,5
317,4,3,1,40.741006,-73.989315,0,0,0,30.05,60.51666667,5
109,8,3,1,40.741006,-73.989315,0,0,0,30.05,60.51666667,5
3445,12,3,1,40.741006,-73.989315,0,0,0,30.05,60.51666667,5
5225,16,3,1,40.741006,-73.989315,0,0,0,30.05,60.51666667,5
11031,20,3,1,40.741006,-73.989315,0,0,0,30.05,60.51666667,5
3987,0,4,1,40.741006,-73.989315,0,0,0,29.95166667,57.98333333,2.7
398,4,4,1,40.741006,-73.989315,0,0,0,29.95166667,57.98333333,2.7
368,8,4,1,40.741006,-73.989315,0,0,0,29.95166667,57.98333333,2.7
3202,12,4,1,40.741006,-73.989315,0,0,0,29.95166667,57.98333333,2.7
3974,16,4,1,40.741006,-73.989315,0,0,0,29.95166667,57.98333333,2.7
7195,20,4,1,40.741006,-73.989315,0,0,0,29.95166667,57.98333333,2.7
6682,0,5,0,40.741006,-73.989315,0,0,0,29.84166667,59.96666667,4.616666667
584,4,5,0,40.741006,-73.989315,0,0,0,29.84166667,59.96666667,4.616666667
193,8,5,0,40.741006,-73.989315,0,0,0,29.84166667,59.96666667,4.616666667
1510,12,5,0,40.741006,-73.989315,0,0,0,29.84166667,59.96666667,4.616666667
3539,16,5,0,40.741006,-73.989315,0,0,0,29.84166667,59.96666667,4.616666667
4978,20,5,0,40.741006,-73.989315,0,0,0,29.84166667,59.96666667,4.616666667
2398,0,6,0,40.741006,-73.989315,0,0,0.021666667,29.65666667,61.51666667,3.65
616,4,6,0,40.741006,-73.989315,0,1,0.021666667,29.65666667,61.51666667,3.65
101,8,6,0,40.741006,-73.989315,0,1,0.021666667,29.65666667,61.51666667,3.65
1080,12,6,0,40.741006,-73.989315,0,0,0.021666667,29.65666667,61.51666667,3.65
2940,16,6,0,40.741006,-73.989315,0,0,0.021666667,29.65666667,61.51666667,3.65
3493,20,6,0,40.741006,-73.989315,0,0,0.021666667,29.65666667,61.51666667,3.65
1696,0,0,1,40.741006,-73.989315,0,0,0.003333333,29.715,58.28333333,9.233333333
159,4,0,1,40.741006,-73.989315,0,0,0.003333333,29.715,58.28333333,9.233333333
426,8,0,1,40.741006,-73.989315,0,1,0.003333333,29.715,58.28333333,9.233333333
2963,12,0,1,40.741006,-73.989315,0,0,0.003333333,29.715,58.28333333,9.233333333
4554,16,0,1,40.741006,-73.989315,0,0,0.003333333,29.715,58.28333333,9.233333333
