ENTRIESn_hourly,day_hour,latitude,longitude,fog,rain,meanprecipi,meanpressurei,meantempi,meanwspdi
3823,80,40.746655,-73.891361,1,0,0,29.91166667,67.46666667,9.6
23280,84,40.746655,-73.891361,0,0,0,29.91166667,67.46666667,9.6
10172,88,40.746655,-73.891361,1,0,0,29.91166667,67.46666667,9.6
10023,92,40.746655,-73.891361,0,0,0,29.91166667,67.46666667,9.6
4777,96,40.746655,-73.891361,0,0,0,29.935,70.88333333,7.5
784,100,40.746655,-73.891361,0,0,0,29.935,70.88333333,7.5
3604,104,40.746655,-73.891361,0,0,0,29.935,70.88333333,7.5
15983,108,40.746655,-73.891361,0,0,0,29.935,70.88333333,7.5
9270,112,40.746655,-73.891361,0,0,0,29.935,70.88333333,7.5
14842,116,40.746655,-73.891361,0,0,0,29.935,70.88333333,7.5
8676,120,40.746655,-73.891361,0,0,0,30.01333333,72.98333333,10.35
1092,124,40.746655,-73.891361,0,0,0,30.01333333,72.98333333,10.35
473,128,40.746655,-73.891361,0,0,0,30.01333333,72.98333333,10.35
12195,132,40.746655,-73.891361,0,0,0,30.01333333,72.98333333,10.35
13854,136,40.746655,-73.891361,0,0,0,30.01333333,72.98333333,10.35
8468,140,40.746655,-73.891361,0,0,0,30.01333333,72.98333333,10.35
5190,144,40.746655,-73.891361,0,0,0,30.075,73.43333333,9.416666667
1290,148,40.746655,-73.891361,0,0,0,30.075,73.43333333,9.416666667
948,152,40.746655,-73.891361,1,0,0,30.075,73.43333333,9.416666667
9730,156,40.746655,-73.891361,0,0,0,30.075,73.43333333,9.416666667
9311,160,40.746655,-73.891361,0,0,0,30.075,73.43333333,9.416666667
7270,164,40.746655,-73.891361,0,0,0,30.075,73.43333333,9.416666667
4537,0,40.746655,-73.891361,0,0,0,30.06333333,78.16666667,9.583333333
1072,4,40.746655,-73.891361,0,0,0,30.06333333,78.16666667,9.583333333
2344,8,40.746655,-73.891361,0,0,0,30.06333333,78.16666667,9.583333333
4586,12,40.746655,-73.891361,0,0,0,30.06333333,78.16666667,9.583333333
9306,16,40.746655,-73.891361,0,0,0,30.06333333,78.16666667,9.583333333
10364,20,40.746655,-73.891361,0,0,0,30.06333333,78.16666667,9.583333333
5138,24,40.746655,-73.891361,0,0,0,30.15833333,77.13333333,7.683333333
849,28,40.746655,-73.891361,0,0,0,30.15833333,77.13333333,7.683333333
10292,32,40.746655,-73.891361,0,0,0,30.15833333,77.13333333,7.683333333
15429,36,40.746655,-73.891361,0,0,0,30.15833333,77.13333333,7.683333333
8366,40,40.746655,-73.891361,0,0,0,30.15833333,77.13333333,7.683333333
9581,44,40.746655,-73.891361,0,0,0,30.15833333,77.13333333,7.683333333
1222,144,40.712622,-73.783815,0,0,0,30.28333333,55.35,9.233333333
203,148,40.712622,-73.783815,0,0,0,30.28333333,55.35,9.233333333
653,152,40.712622,-73.783815,0,0,0,30.28333333,55.35,9.233333333
2601,156,40.712622,-73.783815,0,0,0,30.28333333,55.35,9.233333333
2275,160,40.712622,-73.783815,0,0,0,30.28333333,55.35,9.233333333
1563,164,40.712622,-73.783815,0,0,0,30.28333333,55.35,9.233333333
886,0,40.712622,-73.783815,0,0,0,30.25333333,53.46666667,8.266666667
194,4,40.712622,-73.783815,0,0,0,30.25333333,53.46666667,8.266666667
8320,8,40.712622,-73.783815,0,0,0,30.25333333,53.46666667,8.266666667
8793,12,40.712622,-73.783815,0,0,0,30.25333333,53.46666667,8.266666667
3236,16,40.712622,-73.783815,0,0,0,30.25333333,53.46666667,8.266666667
2798,20,40.712622,-73.783815,0,0,0,30.25333333,53.46666667,8.266666667
1004,24,40.712622,-73.783815,0,0,0,30.075,59.16666667,10.56666667
186,28,40.712622,-73.783815,0,0,0,30.075,59.16666667,10.56666667
7929,32,40.712622,-73.783815,0,0,0,30.075,59.16666667,10.56666667
9718,36,40.712622,-73.783815,0,0,0,30.075,59.16666667,10.56666667
3457,40,40.712622,-73.783815,0,0,0,30.075,59.16666667,10.56666667
2860,44,40.712622,-73.783815,0,0,0,30.075,59.16666667,10.56666667
1070,48,40.712622,-73.783815,0,0,0.003333333,29.96333333,54.91666667,14.2
218,52,40.712622,-73.783815,0,0,0.003333333,29.96333333,54.91666667,14.2
5041,56,40.712622,-73.783815,0,1,0.003333333,29.96333333,54.91666667,14.2
12402,60,40.712622,-73.783815,0,1,0.003333333,29.96333333,54.91666667,14.2
3322,64,40.712622,-73.783815,0,0,0.003333333,29.96333333,54.91666667,14.2
2803,68,40.712622,-73.783815,0,0,0.003333333,29.96333333,54.91666667,14.2
1037,72,40.712622,-73.783815,0,0,0,29.96,56.83333333,17.08333333
185,76,40.712622,-73.783815,0,0,0,29.96,56.83333333,17.08333333
9098,80,40.712622,-73.783815,0,0,0,29.96,56.83333333,17.08333333
8597,84,40.712622,-73.783815,0,0,0,29.96,56.83333333,17.08333333
3525,88,40.712622,-73.783815,0,0,0,29.96,56.83333333,17.08333333
3016,92,40.712622,-73.783815,0,0,0,29.96,56.83333333,17.08333333
1098,96,40.712622,-73.783815,0,0,0,29.95166667,56.98333333,13.63333333
222,100,40.712622,-73.783815,0,0,0,29.95166667,56.98333333,13.63333333
4402,104,40.712622,-73.783815,0,0,0,29.95166667,56.98333333,13.63333333
12206,108,40.712622,-73.783815,0,0,0,29.95166667,56.98333333,13.63333333
3441,112,40.712622,-73.783815,0,0,0,29.95166667,56.98333333,13.63333333
3166,116,40.712622,-73.783815,0,0,0,29.95166667,56.98333333,13.63333333
1217,120,40.712622,-73.783815,0,0,0,29.85333333,59.71666667,10.38333333
225,124,40.712622,-73.783815,0,0,0,29.85333333,59.71666667,10.38333333
1216,128,40.712622,-73.783815,0,0,0,29.85333333,59.71666667,10.38333333
3728,132,40.712622,-73.783815,0,0,0,29.85333333,59.71666667,10.38333333
2560,136,40.712622,-73.783815,0,0,0,29.85333333,59.71666667,10.38333333
2117,140,40.712622,-73.783815,0,0,0,29.85333333,59.71666667,10.38333333
1116,144,40.712622,-73.783815,0,0,0,29.885,62.16666667,9.016666667
213,148,40.712622,-73.783815,0,0,0,29.885,62.16666667,9.016666667
878,152,40.712622,-73.783815,0,0,0,29.885,62.16666667,9.016666667
2113,156,40.712622,-73.783815,0,0,0,29.885,62.16666667,9.016666667
1986,160,40.712622,-73.783815,0,0,0,29.885,62.16666667,9.016666667
1506,164,40.712622,-73.783815,0,0,0,29.885,62.16666667,9.016666667
915,0,40.712622,-73.783815,0,0,0,29.94833333,62.68333333,10.18333333
184,4,40.712622,-73.783815,0,0,0,29.94833333,62.68333333,10.18333333
9193,8,40.712622,-73.783815,0,0,0,29.94833333,62.68333333,10.18333333
8346,12,40.712622,-73.783815,0,0,0,29.94833333,62.68333333,10.18333333
3364,16,40.712622,-73.783815,0,0,0,29.94833333,62.68333333,10.18333333
2884,20,40.712622,-73.783815,0,0,0,29.94833333,62.68333333,10.18333333
1052,24,40.712622,-73.783815,0,0,0,29.97333333,60.51666667,12.86666667
194,28,40.712622,-73.783815,0,0,0,29.97333333,60.51666667,12.86666667
3879,32,40.712622,-73.783815,0,0,0,29.97333333,60.51666667,12.86666667
13845,36,40.712622,-73.783815,0,0,0,29.97333333,60.51666667,12.86666667
3525,40,40.712622,-73.783815,0,0,0,29.97333333,60.51666667,12.86666667
2990,44,40.712622,-73.783815,0,0,0,29.97333333,60.51666667,12.86666667
1023,48,40.712622,-73.783815,0,0,0,30.07166667,58.68333333,10.75
202,52,40.712622,-73.783815,0,0,0,30.07166667,58.68333333,10.75
3528,56,40.712622,-73.783815,0,0,0,30.07166667,58.68333333,10.75
14045,60,40.712622,-73.783815,0,0,0,30.07166667,58.68333333,10.75
3534,64,40.712622,-73.783815,0,0,0,30.07166667,58.68333333,10.75
2997,68,40.712622,-73.783815,0,0,0,30.07166667,58.68333333,10.75
1076,72,40.712622,-73.783815,0,0,0,30.06666667,58.83333333,8.65
218,76,40.712622,-73.783815,0,0,0,30.06666667,58.83333333,8.65
5992,80,40.712622,-73.783815,0,0,0,30.06666667,58.83333333,8.65
1826,84,40.712622,-73.783815,0,0,0,30.06666667,58.83333333,8.65
12897,88,40.712622,-73.783815,0,0,0,30.06666667,58.83333333,8.65
3530,92,40.712622,-73.783815,0,0,0,30.06666667,58.83333333,8.65
1184,96,40.712622,-73.783815,0,0,0,29.965,56.85,5.383333333
179,100,40.712622,-73.783815,0,0,0,29.965,56.85,5.383333333
2048,104,40.712622,-73.783815,0,0,0,29.965,56.85,5.383333333
14418,108,40.712622,-73.783815,0,0,0,29.965,56.85,5.383333333
3313,112,40.712622,-73.783815,0,0,0,29.965,56.85,5.383333333
3095,116,40.712622,-73.783815,0,0,0,29.965,56.85,5.383333333
1307,120,40.712622,-73.783815,0,0,0,29.85166667,59.33333333,8.45
165,124,40.712622,-73.783815,0,0,0,29.85166667,59.33333333,8.45
1417,128,40.712622,-73.783815,0,0,0,29.85166667,59.33333333,8.45
3434,132,40.712622,-73.783815,0,0,0,29.85166667,59.33333333,8.45
2521,136,40.712622,-73.783815,0,0,0,29.85166667,59.33333333,8.45
1920,140,40.712622,-73.783815,0,0,0,29.85166667,59.33333333,8.45
1160,144,40.712622,-73.783815,0,0,0,29.65,61.43333333,11.33333333
198,148,40.712622,-73.783815,0,1,0,29.65,61.43333333,11.33333333
939,152,40.712622,-73.783815,0,0,0,29.65,61.43333333,11.33333333
2046,156,40.712622,-73.783815,0,1,0,29.65,61.43333333,11.33333333
1840,160,40.712622,-73.783815,0,0,0,29.65,61.43333333,11.33333333
1355,164,40.712622,-73.783815,0,0,0,29.65,61.43333333,11.33333333
866,0,40.712622,-73.783815,0,0,0.001666667,29.705,60.7,10.56666667
179,4,40.712622,-73.783815,0,0,0.001666667,29.705,60.7,10.56666667
5675,8,40.712622,-73.783815,0,0,0.001666667,29.705,60.7,10.56666667
11351,12,40.712622,-73.783815,0,1,0.001666667,29.705,60.7,10.56666667
3457,16,40.712622,-73.783815,0,1,0.001666667,29.705,60.7,10.56666667
2743,20,40.712622,-73.783815,0,1,0.001666667,29.705,60.7,10.56666667
970,24,40.712622,-73.783815,0,1,0.013333333,29.91,58.83333333,12.86666667
202,28,40.712622,-73.783815,0,1,0.013333333,29.91,58.83333333,12.86666667
4351,32,40.712622,-73.783815,0,1,0.013333333,29.91,58.83333333,12.86666667
10869,36,40.712622,-73.783815,0,1,0.013333333,29.91,58.83333333,12.86666667
4940,40,40.712622,-73.783815,0,1,0.013333333,29.91,58.83333333,12.86666667
2722,44,40.712622,-73.783815,0,0,0.013333333,29.91,58.83333333,12.86666667
978,48,40.712622,-73.783815,0,0,0.053333333,29.96166667,63.46666667,15.35
196,52,40.712622,-73.783815,0,0,0.053333333,29.96166667,63.46666667,15.35
8415,56,40.712622,-73.783815,0,0,0.053333333,29.96166667,63.46666667,15.35
8851,60,40.712622,-73.783815,0,0,0.053333333,29.96166667,63.46666667,15.35
3500,64,40.712622,-73.783815,0,1,0.053333333,29.96166667,63.46666667,15.35
2709,68,40.712622,-73.783815,0,1,0.053333333,29.96166667,63.46666667,15.35
973,72,40.712622,-73.783815,0,0,0,29.99,64.03333333,7.3
211,76,40.712622,-73.783815,0,0,0,29.99,64.03333333,7.3
3543,80,40.712622,-73.783815,0,0,0,29.99,64.03333333,7.3
13453,84,40.712622,-73.783815,0,0,0,29.99,64.03333333,7.3
3423,88,40.712622,-73.783815,0,0,0,29.99,64.03333333,7.3
2999,92,40.712622,-73.783815,0,0,0,29.99,64.03333333,7.3
1105,96,40.712622,-73.783815,0,0,0.003333333,29.95833333,60.56666667,6.55
187,100,40.712622,-73.783815,0,0,0.003333333,29.95833333,60.56666667,6.55
7399,104,40.712622,-73.783815,0,0,0.003333333,29.95833333,60.56666667,6.55
8912,108,40.712622,-73.783815,0,0,0.003333333,29.95833333,60.56666667,6.55
3095,112,40.712622,-73.783815,0,1,0.003333333,29.95833333,60.56666667,6.55
3193,116,40.712622,-73.783815,0,0,0.003333333,29.95833333,60.56666667,6.55
1191,120,40.712622,-73.783815,0,0,0,29.955,61.08333333,4.816666667
186,124,40.712622,-73.783815,0,0,0,29.955,61.08333333,4.816666667
1576,128,40.712622,-73.783815,1,0,0,29.955,61.08333333,4.816666667
3161,132,40.712622,-73.783815,0,0,0,29.955,61.08333333,4.816666667
2578,136,40.712622,-73.783815,0,0,0,29.955,61.08333333,4.816666667
2013,140,40.712622,-73.783815,0,0,0,29.955,61.08333333,4.816666667
1115,144,40.712622,-73.783815,0,0,0,30.14333333,55.46666667,9.616666667
275,148,40.712622,-73.783815,0,0,0,30.14333333,55.46666667,9.616666667
353,152,40.712622,-73.783815,0,1,0,30.14333333,55.46666667,9.616666667
2676,156,40.712622,-73.783815,0,0,0,30.14333333,55.46666667,9.616666667
1877,160,40.712622,-73.783815,0,0,0,30.14333333,55.46666667,9.616666667
1424,164,40.712622,-73.783815,0,0,0,30.14333333,55.46666667,9.616666667
822,0,40.712622,-73.783815,0,0,0.001666667,30.02833333,59.11666667,10.93333333
193,4,40.712622,-73.783815,0,1,0.001666667,30.02833333,59.11666667,10.93333333
8273,8,40.712622,-73.783815,0,0,0.001666667,30.02833333,59.11666667,10.93333333
8622,12,40.712622,-73.783815,0,0,0.001666667,30.02833333,59.11666667,10.93333333
3344,16,40.712622,-73.783815,0,0,0.001666667,30.02833333,59.11666667,10.93333333
2680,20,40.712622,-73.783815,0,0,0.001666667,30.02833333,59.11666667,10.93333333
1005,24,40.712622,-73.783815,0,0,0,29.79166667,70.23333333,8.85
190,28,40.712622,-73.783815,1,0,0,29.79166667,70.23333333,8.85
9239,32,40.712622,-73.783815,1,0,0,29.79166667,70.23333333,8.85
8143,36,40.712622,-73.783815,0,0,0,29.79166667,70.23333333,8.85
3479,40,40.712622,-73.783815,0,0,0,29.79166667,70.23333333,8.85
2876,44,40.712622,-73.783815,0,0,0,29.79166667,70.23333333,8.85
1058,48,40.712622,-73.783815,0,0,0,29.90833333,70.46666667,8.65
176,52,40.712622,-73.783815,0,0,0,29.90833333,70.46666667,8.65
9388,56,40.712622,-73.783815,0,0,0,29.90833333,70.46666667,8.65
8099,60,40.712622,-73.783815,0,0,0,29.90833333,70.46666667,8.65
3672,64,40.712622,-73.783815,0,0,0,29.90833333,70.46666667,8.65
2939,68,40.712622,-73.783815,0,0,0,29.90833333,70.46666667,8.65
1171,72,40.712622,-73.783815,0,0,0,29.93,66.56666667,6.933333333
194,76,40.712622,-73.783815,0,0,0,29.93,66.56666667,6.933333333
4733,80,40.712622,-73.783815,0,0,0,29.93,66.56666667,6.933333333
12006,84,40.712622,-73.783815,0,0,0,29.93,66.56666667,6.933333333
3349,88,40.712622,-73.783815,0,0,0,29.93,66.56666667,6.933333333
2893,92,40.712622,-73.783815,0,0,0,29.93,66.56666667,6.933333333
1186,96,40.712622,-73.783815,0,0,0,29.955,69.8,11.53333333
205,100,40.712622,-73.783815,0,0,0,29.955,69.8,11.53333333
7418,104,40.712622,-73.783815,1,0,0,29.955,69.8,11.53333333
8118,108,40.712622,-73.783815,1,0,0,29.955,69.8,11.53333333
3353,112,40.712622,-73.783815,0,0,0,29.955,69.8,11.53333333
2865,116,40.712622,-73.783815,0,0,0,29.955,69.8,11.53333333
1314,120,40.712622,-73.783815,0,0,0,30.03666667,69.3,9.783333333
225,124,40.712622,-73.783815,0,0,0,30.03666667,69.3,9.783333333
1429,128,40.712622,-73.783815,0,0,0,30.03666667,69.3,9.783333333
1295,132,40.712622,-73.783815,0,0,0,30.03666667,69.3,9.783333333
1580,136,40.712622,-73.783815,0,0,0,30.03666667,69.3,9.783333333
3562,140,40.712622,-73.783815,0,0,0,30.03666667,69.3,9.783333333
2178,144,40.712622,-73.783815,0,0,0,30.09666667,69.66666667,11.13333333
221,148,40.712622,-73.783815,1,0,0,30.09666667,69.66666667,11.13333333
499,152,40.712622,-73.783815,0,0,0,30.09666667,69.66666667,11.13333333
2479,156,40.712622,-73.783815,0,0,0,30.09666667,69.66666667,11.13333333
1914,160,40.712622,-73.783815,0,0,0,30.09666667,69.66666667,11.13333333
1387,164,40.712622,-73.783815,0,0,0,30.09666667,69.66666667,11.13333333
996,0,40.712622,-73.783815,0,0,0.001666667,30.08,73.61666667,7.5
193,4,40.712622,-73.783815,0,0,0.001666667,30.08,73.61666667,7.5
1001,8,40.712622,-73.783815,0,1,0.001666667,30.08,73.61666667,7.5
2086,12,40.712622,-73.783815,0,0,0.001666667,30.08,73.61666667,7.5
2145,16,40.712622,-73.783815,0,0,0.001666667,30.08,73.61666667,7.5
2158,20,40.712622,-73.783815,0,0,0.001666667,30.08,73.61666667,7.5
1043,24,40.712622,-73.783815,0,0,0,30.16833333,75.36666667,7.1
224,28,40.712622,-73.783815,0,0,0,30.16833333,75.36666667,7.1
8382,32,40.712622,-73.783815,0,0,0,30.16833333,75.36666667,7.1
8396,36,40.712622,-73.783815,0,0,0,30.16833333,75.36666667,7.1
3348,40,40.712622,-73.783815,0,0,0,30.16833333,75.36666667,7.1
2749,44,40.712622,-73.783815,0,0,0,30.16833333,75.36666667,7.1
3383,144,40.758652,-73.981311,0,0,0,30.26333333,57.68333333,4.616666667
1209,148,40.758652,-73.981311,0,0,0,30.26333333,57.68333333,4.616666667
344,152,40.758652,-73.981311,0,0,0,30.26333333,57.68333333,4.616666667
1240,156,40.758652,-73.981311,0,0,0,30.26333333,57.68333333,4.616666667
2532,160,40.758652,-73.981311,0,0,0,30.26333333,57.68333333,4.616666667
4598,164,40.758652,-73.981311,0,0,0,30.26333333,57.68333333,4.616666667
2460,0,40.758652,-73.981311,0,0,0,30.235,55.35,5.966666667
531,4,40.758652,-73.981311,0,0,0,30.235,55.35,5.966666667
434,8,40.758652,-73.981311,0,0,0,30.235,55.35,5.966666667
1172,12,40.758652,-73.981311,0,0,0,30.235,55.35,5.966666667
2236,16,40.758652,-73.981311,0,0,0,30.235,55.35,5.966666667
21539,20,40.758652,-73.981311,0,0,0,30.235,55.35,5.966666667
17671,24,40.758652,-73.981311,0,0,0,30.06166667,61.81666667,6.15
5106,28,40.758652,-73.981311,0,0,0,30.06166667,61.81666667,6.15
287,32,40.758652,-73.981311,0,0,0,30.06166667,61.81666667,6.15
3256,36,40.758652,-73.981311,0,0,0,30.06166667,61.81666667,6.15
8360,40,40.758652,-73.981311,0,0,0,30.06166667,61.81666667,6.15
29492,44,40.758652,-73.981311,0,0,0,30.06166667,61.81666667,6.15
6031,48,40.758652,-73.981311,0,0,0.018333333,29.965,54.65,4.816666667
2467,52,40.758652,-73.981311,0,0,0.018333333,29.965,54.65,4.816666667
234,56,40.758652,-73.981311,0,1,0.018333333,29.965,54.65,4.816666667
3364,60,40.758652,-73.981311,0,1,0.018333333,29.965,54.65,4.816666667
8957,64,40.758652,-73.981311,0,0,0.018333333,29.965,54.65,4.816666667
32289,68,40.758652,-73.981311,0,0,0.018333333,29.965,54.65,4.816666667
6179,72,40.758652,-73.981311,0,0,0,29.95666667,55.31666667,7.7
1232,76,40.758652,-73.981311,0,0,0,29.95666667,55.31666667,7.7
147,80,40.758652,-73.981311,0,0,0,29.95666667,55.31666667,7.7
3757,84,40.758652,-73.981311,0,0,0,29.95666667,55.31666667,7.7
9303,88,40.758652,-73.981311,0,0,0,29.95666667,55.31666667,7.7
29726,92,40.758652,-73.981311,0,0,0,29.95666667,55.31666667,7.7
7219,96,40.758652,-73.981311,0,0,0,29.93,60.33333333,5.583333333
1357,100,40.758652,-73.981311,0,0,0,29.93,60.33333333,5.583333333
292,104,40.758652,-73.981311,0,0,0,29.93,60.33333333,5.583333333
3495,108,40.758652,-73.981311,0,0,0,29.93,60.33333333,5.583333333
10561,112,40.758652,-73.981311,0,0,0,29.93,60.33333333,5.583333333
27769,116,40.758652,-73.981311,0,0,0,29.93,60.33333333,5.583333333
5553,120,40.758652,-73.981311,0,0,0,29.84166667,61.66666667,4.816666667
1585,124,40.758652,-73.981311,0,0,0,29.84166667,61.66666667,4.816666667
440,128,40.758652,-73.981311,0,0,0,29.84166667,61.66666667,4.816666667
1285,132,40.758652,-73.981311,0,0,0,29.84166667,61.66666667,4.816666667
3525,136,40.758652,-73.981311,0,0,0,29.84166667,61.66666667,4.816666667
5317,140,40.758652,-73.981311,0,0,0,29.84166667,61.66666667,4.816666667
3042,144,40.758652,-73.981311,0,0,0,29.885,62.85,6.15
1071,148,40.758652,-73.981311,0,0,0,29.885,62.85,6.15
281,152,40.758652,-73.981311,0,0,0,29.885,62.85,6.15
1003,156,40.758652,-73.981311,0,0,0,29.885,62.85,6.15
2427,160,40.758652,-73.981311,0,0,0,29.885,62.85,6.15
4152,164,40.758652,-73.981311,0,0,0,29.885,62.85,6.15
2179,0,40.758652,-73.981311,0,0,0,29.945,62.28333333,6.366666667
487,4,40.758652,-73.981311,0,0,0,29.945,62.28333333,6.366666667
450,8,40.758652,-73.981311,0,0,0,29.945,62.28333333,6.366666667
2719,12,40.758652,-73.981311,0,0,0,29.945,62.28333333,6.366666667
8021,16,40.758652,-73.981311,0,0,0,29.945,62.28333333,6.366666667
29871,20,40.758652,-73.981311,0,0,0,29.945,62.28333333,6.366666667
5680,24,40.758652,-73.981311,0,0,0,29.96833333,62.31666667,5.583333333
1183,28,40.758652,-73.981311,0,0,0,29.96833333,62.31666667,5.583333333
186,32,40.758652,-73.981311,0,0,0,29.96833333,62.31666667,5.583333333
3167,36,40.758652,-73.981311,0,0,0,29.96833333,62.31666667,5.583333333
8621,40,40.758652,-73.981311,0,0,0,29.96833333,62.31666667,5.583333333
30865,44,40.758652,-73.981311,0,0,0,29.96833333,62.31666667,5.583333333
6297,48,40.758652,-73.981311,0,0,0,30.06666667,59.65,5
1246,52,40.758652,-73.981311,0,0,0,30.06666667,59.65,5
258,56,40.758652,-73.981311,0,0,0,30.06666667,59.65,5
3151,60,40.758652,-73.981311,0,0,0,30.06666667,59.65,5
8673,64,40.758652,-73.981311,0,0,0,30.06666667,59.65,5
31125,68,40.758652,-73.981311,0,0,0,30.06666667,59.65,5
6414,72,40.758652,-73.981311,0,0,0,30.05,60.51666667,5
1287,76,40.758652,-73.981311,0,0,0,30.05,60.51666667,5
610,80,40.758652,-73.981311,0,0,0,30.05,60.51666667,5
3294,84,40.758652,-73.981311,0,0,0,30.05,60.51666667,5
9193,88,40.758652,-73.981311,0,0,0,30.05,60.51666667,5
30704,92,40.758652,-73.981311,0,0,0,30.05,60.51666667,5
6753,96,40.758652,-73.981311,0,0,0,29.95166667,57.98333333,2.7
1407,100,40.758652,-73.981311,0,0,0,29.95166667,57.98333333,2.7
233,104,40.758652,-73.981311,0,0,0,29.95166667,57.98333333,2.7
1657,108,40.758652,-73.981311,0,0,0,29.95166667,57.98333333,2.7
11649,112,40.758652,-73.981311,0,0,0,29.95166667,57.98333333,2.7
28765,116,40.758652,-73.981311,0,0,0,29.95166667,57.98333333,2.7
5760,120,40.758652,-73.981311,0,0,0,29.84166667,59.96666667,4.616666667
1720,124,40.758652,-73.981311,0,0,0,29.84166667,59.96666667,4.616666667
217,128,40.758652,-73.981311,0,0,0,29.84166667,59.96666667,4.616666667
1640,132,40.758652,-73.981311,0,0,0,29.84166667,59.96666667,4.616666667
3865,136,40.758652,-73.981311,0,0,0,29.84166667,59.96666667,4.616666667
6500,140,40.758652,-73.981311,0,0,0,29.84166667,59.96666667,4.616666667
3694,144,40.758652,-73.981311,0,0,0.021666667,29.65666667,61.51666667,3.65
1138,148,40.758652,-73.981311,0,1,0.021666667,29.65666667,61.51666667,3.65
384,152,40.758652,-73.981311,0,1,0.021666667,29.65666667,61.51666667,3.65
1017,156,40.758652,-73.981311,0,0,0.021666667,29.65666667,61.51666667,3.65
