ENTRIESn_hourly,day_hour,weekday,latitude,longitude,fog,rain,precipi,pressurei,tempi,wspdi
5045,12,1,40.752247,-73.993456,0,0,0,29.75,61,12.7
3534,16,1,40.752247,-73.993456,0,0,0,29.76,55.9,6.9
8053,20,1,40.752247,-73.993456,0,0,0,29.82,54,12.7
2447,24,1,40.752247,-73.993456,0,1,0.21,29.93,53.6,17.3
246,28,1,40.752247,-73.993456,0,1,0.21,29.93,53.6,17.3
2072,32,1,40.752247,-73.993456,0,1,0.21,29.93,53.6,17.3
4650,36,1,40.752247,-73.993456,0,0,0,29.91,55.9,10.4
3620,40,1,40.752247,-73.993456,0,0,0,29.93,59,8.1
7429,44,1,40.752247,-73.993456,0,0,0,29.95,57,9.2
2200,48,1,40.752247,-73.993456,0,1,0.02,29.97,53.6,17.3
279,52,1,40.752247,-73.993456,0,0,0.01,29.94,55.9,9.2
2147,56,1,40.752247,-73.993456,0,0,0,30.01,57.2,5.8
5067,60,1,40.752247,-73.993456,0,0,0,29.99,64,9.2
3648,64,1,40.752247,-73.993456,0,1,0.15,29.99,60.8,8.1
7409,68,1,40.752247,-73.993456,0,0,0,29.98,60.8,6.9
2408,72,1,40.752247,-73.993456,0,1,0.06,29.98,59,6.9
194,76,1,40.752247,-73.993456,0,0,0,30,60.8,0
1926,80,1,40.752247,-73.993456,0,0,0,30.04,62.6,4.6
4704,84,1,40.752247,-73.993456,0,0,0,30.01,73,3.5
3277,88,1,40.752247,-73.993456,0,0,0,30,69.8,5.8
7324,92,1,40.752247,-73.993456,0,0,0,29.97,64,5.8
2261,96,1,40.752247,-73.993456,0,0,0,29.96,60.1,0
199,100,1,40.752247,-73.993456,0,0,0,29.97,57.2,0
1697,104,1,40.752247,-73.993456,0,0,0,29.99,60.8,0
4433,108,1,40.752247,-73.993456,0,1,0.01,29.97,60.8,0
4156,112,1,40.752247,-73.993456,0,1,0.01,29.95,62.6,0
6062,116,1,40.752247,-73.993456,0,0,0,29.93,59,0
2739,120,0,40.752247,-73.993456,0,0,0,29.94,57.9,0
576,124,0,40.752247,-73.993456,0,0,0,29.95,55.4,0
239,128,0,40.752247,-73.993456,0,0,0,29.96,62.1,0
1497,132,0,40.752247,-73.993456,0,0,0,29.96,73,5.8
2017,136,0,40.752247,-73.993456,0,0,0,29.93,73,3.5
2486,140,0,40.752247,-73.993456,0,0,0,30,60.8,0
1983,144,0,40.752247,-73.993456,0,0,0,30.06,57.2,0
517,148,0,40.752247,-73.993456,0,0,0,30.08,57.9,5.8
218,152,0,40.752247,-73.993456,0,0,0,30.17,57,4.6
1090,156,0,40.752247,-73.993456,0,0,0,30.17,55.9,8.1
2184,160,0,40.752247,-73.993456,0,0,0,30.17,55,5.8
2333,164,0,40.752247,-73.993456,0,0,0,30.14,54,4.6
1456,0,1,40.752247,-73.993456,0,0,0,30.14,55,5.8
228,4,1,40.752247,-73.993456,0,0,0,30.11,57,5.8
1765,8,1,40.752247,-73.993456,0,0,0,30.06,60.1,6.9
4927,12,1,40.752247,-73.993456,0,0,0,30.02,61,8.1
3522,16,1,40.752247,-73.993456,0,0,0,29.89,64.9,8.1
7264,20,1,40.752247,-73.993456,0,0,0,29.83,63,9.2
1846,24,1,40.752247,-73.993456,0,0,0,29.81,66.2,4.6
189,28,1,40.752247,-73.993456,0,0,0,29.78,68,3.5
2006,32,1,40.752247,-73.993456,0,0,0,29.8,69.8,5.8
4764,36,1,40.752247,-73.993456,0,0,0,29.76,79,8.1
3734,40,1,40.752247,-73.993456,0,0,0,29.76,80.1,9.2
7818,44,1,40.752247,-73.993456,0,0,0,29.79,77,0
2022,48,1,40.752247,-73.993456,0,0,0,29.84,72,3.5
160,52,1,40.752247,-73.993456,0,0,0,29.86,66.9,5.8
1980,56,1,40.752247,-73.993456,0,0,0,29.93,70,3.5
4595,60,1,40.752247,-73.993456,0,0,0,29.93,81,4.6
3573,64,1,40.752247,-73.993456,0,0,0,29.91,79,9.2
7803,68,1,40.752247,-73.993456,0,0,0,29.92,70,4.6
2222,72,1,40.752247,-73.993456,0,0,0,29.94,66.9,4.6
191,76,1,40.752247,-73.993456,0,0,0,29.93,64.9,4.6
1675,80,1,40.752247,-73.993456,1,0,0,29.95,69.1,6.9
4746,84,1,40.752247,-73.993456,1,0,0,29.91,73.9,10.4
3981,88,1,40.752247,-73.993456,1,0,0,29.89,71.6,10.4
7129,92,1,40.752247,-73.993456,1,0,0,29.86,69.1,8.1
2258,96,1,40.752247,-73.993456,0,0,0,29.92,66.9,0
344,100,1,40.752247,-73.993456,0,0,0,29.95,64.4,0
1517,104,1,40.752247,-73.993456,1,0,0,29.99,71.1,5.8
4046,108,1,40.752247,-73.993456,1,0,0,29.96,82,8.1
4593,112,1,40.752247,-73.993456,0,0,0,29.91,81,6.9
4912,116,1,40.752247,-73.993456,0,0,0,29.96,72,5.8
2199,120,0,40.752247,-73.993456,0,0,0,29.98,71.1,0
866,124,0,40.752247,-73.993456,0,0,0,29.98,69.1,0
247,128,0,40.752247,-73.993456,0,0,0,30.04,73,0
1108,132,0,40.752247,-73.993456,0,0,0,30.02,82,4.6
1710,136,0,40.752247,-73.993456,0,0,0,30.03,77,6.9
1867,140,0,40.752247,-73.993456,0,0,0,30.05,72,6.9
1706,144,0,40.752247,-73.993456,0,0,0,30.06,71.1,9.2
649,148,0,40.752247,-73.993456,0,0,0,30.07,68,3.5
133,152,0,40.752247,-73.993456,1,0,0,30.12,72,5.8
1023,156,0,40.752247,-73.993456,0,0,0,30.09,80.1,8.1
1732,160,0,40.752247,-73.993456,0,0,0,30.04,80.1,5.8
1742,164,0,40.752247,-73.993456,0,0,0,30.06,75.9,4.6
1210,0,1,40.752247,-73.993456,0,0,0,30.07,75,6.9
386,4,1,40.752247,-73.993456,0,0,0,30.03,73,6.9
219,8,1,40.752247,-73.993456,0,0,0,30.08,71.1,6.9
1027,12,1,40.752247,-73.993456,0,0,0,30.09,81,0
1873,16,1,40.752247,-73.993456,0,0,0,30.06,86,3.5
2389,20,1,40.752247,-73.993456,0,0,0,30.09,84,3.5
1439,24,1,40.752247,-73.993456,0,0,0,30.12,79,4.6
268,28,1,40.752247,-73.993456,0,0,0,30.14,73.9,3.5
1962,32,1,40.752247,-73.993456,0,0,0,30.19,78.1,8.1
4648,36,1,40.752247,-73.993456,0,0,0,30.19,84.9,10.4
3186,40,1,40.752247,-73.993456,0,0,0,30.16,81,8.1
6788,44,1,40.752247,-73.993456,0,0,0,30.17,73,4.6
330,144,0,40.75753,-73.969102,0,0,0,30.23,55,4.6
125,148,0,40.75753,-73.969102,0,0,0,30.25,52,0
265,156,0,40.75753,-73.969102,0,0,0,30.28,69.1,0
412,160,0,40.75753,-73.969102,0,0,0,30.25,60.1,8.1
472,164,0,40.75753,-73.969102,0,0,0,30.28,52,6.9
237,0,1,40.75753,-73.969102,0,0,0,30.31,51.1,4.6
33,4,1,40.75753,-73.969102,0,0,0,30.26,52,8.1
52,8,1,40.75753,-73.969102,0,0,0,30.3,53.1,6.9
688,12,1,40.75753,-73.969102,0,0,0,30.24,57,8.1
1075,16,1,40.75753,-73.969102,0,0,0,30.15,61,3.5
3195,20,1,40.75753,-73.969102,0,0,0,30.15,57.9,4.6
737,24,1,40.75753,-73.969102,0,0,0,30.14,55.9,3.5
126,28,1,40.75753,-73.969102,0,0,0,30.12,55,6.9
98,32,1,40.75753,-73.969102,0,0,0,30.12,59,4.6
698,36,1,40.75753,-73.969102,0,0,0,30.07,71.1,8.1
1208,40,1,40.75753,-73.969102,0,0,0,29.97,66.9,4.6
3193,44,1,40.75753,-73.969102,0,0,0,29.95,63,9.2
803,48,1,40.75753,-73.969102,0,0,0,29.94,64,0
94,52,1,40.75753,-73.969102,0,0,0,29.91,62.1,0
72,56,1,40.75753,-73.969102,0,1,0.08,29.98,53.6,5.8
865,60,1,40.75753,-73.969102,0,1,0.03,29.96,50,4.6
1341,64,1,40.75753,-73.969102,0,0,0,29.98,48.2,5.8
3592,68,1,40.75753,-73.969102,0,0,0,30.02,50,12.7
878,72,1,40.75753,-73.969102,0,0,0,30.01,48.9,5.8
134,76,1,40.75753,-73.969102,0,0,0,29.99,46.9,4.6
0,80,1,40.75753,-73.969102,0,0,0,29.98,52,8.1
513,84,1,40.75753,-73.969102,0,0,0,29.93,62.1,12.7
929,88,1,40.75753,-73.969102,0,0,0,29.89,63,10.4
3039,92,1,40.75753,-73.969102,0,0,0,29.94,59,4.6
1645,96,1,40.75753,-73.969102,0,0,0,29.97,53.1,3.5
596,100,1,40.75753,-73.969102,0,0,0,29.96,52,4.6
28,104,1,40.75753,-73.969102,0,0,0,29.99,57.9,3.5
729,108,1,40.75753,-73.969102,0,0,0,29.94,68,8.1
1322,112,1,40.75753,-73.969102,0,0,0,29.86,68,6.9
3133,116,1,40.75753,-73.969102,0,0,0,29.86,63,6.9
680,120,0,40.75753,-73.969102,0,0,0,29.87,59,4.6
180,124,0,40.75753,-73.969102,0,0,0,29.83,55.9,3.5
15,128,0,40.75753,-73.969102,0,0,0,29.86,60.1,5.8
309,132,0,40.75753,-73.969102,0,0,0,29.82,68,5.8
566,136,0,40.75753,-73.969102,0,0,0,29.81,66.9,4.6
589,140,0,40.75753,-73.969102,0,0,0,29.86,60.1,4.6
324,144,0,40.75753,-73.969102,0,0,0,29.87,57,6.9
70,148,0,40.75753,-73.969102,0,0,0,29.88,54,6.9
325,156,0,40.75753,-73.969102,0,0,0,29.88,71.1,3.5
317,160,0,40.75753,-73.969102,0,0,0,29.85,71.1,5.8
415,164,0,40.75753,-73.969102,0,0,0,29.93,64.9,9.2
216,0,1,40.75753,-73.969102,0,0,0,29.96,59,0
42,4,1,40.75753,-73.969102,0,0,0,29.95,55.9,3.5
114,8,1,40.75753,-73.969102,0,0,0,30.01,57.9,5.8
586,12,1,40.75753,-73.969102,0,0,0,29.94,66.9,8.1
1140,16,1,40.75753,-73.969102,0,0,0,29.88,70,15
3222,20,1,40.75753,-73.969102,0,0,0,29.93,64,5.8
713,24,1,40.75753,-73.969102,0,0,0,29.94,57.9,5.8
122,28,1,40.75753,-73.969102,0,0,0,29.96,55,4.6
122,32,1,40.75753,-73.969102,0,0,0,30.01,60.1,5.8
669,36,1,40.75753,-73.969102,0,0,0,29.96,71.1,9.2
1196,40,1,40.75753,-73.969102,0,0,0,29.94,73.9,8.1
3361,44,1,40.75753,-73.969102,0,0,0,30,55.9,0
805,48,1,40.75753,-73.969102,0,0,0,30.06,54,0
137,52,1,40.75753,-73.969102,0,0,0,30.04,52,0
39,56,1,40.75753,-73.969102,0,0,0,30.09,57.9,10.4
731,60,1,40.75753,-73.969102,0,0,0,30.08,63,6.9
1201,64,1,40.75753,-73.969102,0,0,0,30.05,70,8.1
3347,68,1,40.75753,-73.969102,0,0,0,30.08,61,4.6
820,72,1,40.75753,-73.969102,0,0,0,30.08,57,0
128,76,1,40.75753,-73.969102,0,0,0,30.09,57.9,0
0,80,1,40.75753,-73.969102,0,0,0,30.08,60.1,8.1
784,84,1,40.75753,-73.969102,0,0,0,30.02,71.1,3.5
1201,88,1,40.75753,-73.969102,0,0,0,29.99,63,9.2
3481,92,1,40.75753,-73.969102,0,0,0,30.04,54,9.2
893,96,1,40.75753,-73.969102,0,0,0,30.03,52,0
128,100,1,40.75753,-73.969102,0,0,0,29.99,54,3.5
29,104,1,40.75753,-73.969102,0,0,0,29.98,57.9,0
732,108,1,40.75753,-73.969102,0,0,0,29.96,62.1,4.6
1385,112,1,40.75753,-73.969102,0,0,0,29.87,64,4.6
3086,116,1,40.75753,-73.969102,0,0,0,29.88,57.9,3.5
734,120,0,40.75753,-73.969102,0,0,0,29.87,57.9,0
128,124,0,40.75753,-73.969102,0,0,0,29.85,57.9,3.5
57,128,0,40.75753,-73.969102,0,0,0,29.89,60.8,4.6
257,132,0,40.75753,-73.969102,0,0,0,29.85,62.1,5.8
479,136,0,40.75753,-73.969102,0,0,0,29.79,62.1,9.2
599,140,0,40.75753,-73.969102,0,0,0,29.8,59,4.6
321,144,0,40.75753,-73.969102,0,0,0,29.74,59,6.9
91,148,0,40.75753,-73.969102,0,1,0.07,29.73,59,5.8
9,152,0,40.75753,-73.969102,0,1,0.06,29.66,59,0
209,156,0,40.75753,-73.969102,0,0,0,29.63,62.6,0
376,160,0,40.75753,-73.969102,0,0,0,29.56,66.9,4.6
474,164,0,40.75753,-73.969102,0,0,0,29.62,62.6,4.6
243,0,1,40.75753,-73.969102,0,0,0,29.64,60.8,5.8
37,4,1,40.75753,-73.969102,0,0,0,29.62,62.6,6.9
110,8,1,40.75753,-73.969102,0,1,0.02,29.7,55.4,10.4
669,12,1,40.75753,-73.969102,0,0,0,29.75,61,12.7
1212,16,1,40.75753,-73.969102,0,0,0,29.76,55.9,6.9
3532,20,1,40.75753,-73.969102,0,0,0,29.82,54,12.7
794,24,1,40.75753,-73.969102,0,1,0.21,29.93,53.6,17.3
130,28,1,40.75753,-73.969102,0,1,0.21,29.93,53.6,17.3
99,32,1,40.75753,-73.969102,0,1,0.21,29.93,53.6,17.3
675,36,1,40.75753,-73.969102,0,0,0,29.91,55.9,10.4
1226,40,1,40.75753,-73.969102,0,0,0,29.93,59,8.1
3597,44,1,40.75753,-73.969102,0,0,0,29.95,57,9.2
812,48,1,40.75753,-73.969102,0,1,0.02,29.97,53.6,17.3
103,52,1,40.75753,-73.969102,0,0,0.01,29.94,55.9,9.2
56,56,1,40.75753,-73.969102,0,0,0,30.01,57.2,5.8
758,60,1,40.75753,-73.969102,0,0,0,29.99,64,9.2
1311,64,1,40.75753,-73.969102,0,1,0.15,29.99,60.8,8.1
3730,68,1,40.75753,-73.969102,0,0,0,29.98,60.8,6.9
932,72,1,40.75753,-73.969102,0,1,0.06,29.98,59,6.9
112,76,1,40.75753,-73.969102,0,0,0,30,60.8,0
37,80,1,40.75753,-73.969102,0,0,0,30.04,62.6,4.6
769,84,1,40.75753,-73.969102,0,0,0,30.01,73,3.5
1251,88,1,40.75753,-73.969102,0,0,0,30,69.8,5.8
3391,92,1,40.75753,-73.969102,0,0,0,29.97,64,5.8
847,96,1,40.75753,-73.969102,0,0,0,29.96,60.1,0
116,100,1,40.75753,-73.969102,0,0,0,29.97,57.2,0
60,104,1,40.75753,-73.969102,0,0,0,29.99,60.8,0
759,108,1,40.75753,-73.969102,0,1,0.01,29.97,60.8,0
1637,112,1,40.75753,-73.969102,0,1,0.01,29.95,62.6,0
3260,116,1,40.75753,-73.969102,0,0,0,29.93,59,0
719,120,0,40.75753,-73.969102,0,0,0,29.94,57.9,0
132,124,0,40.75753,-73.969102,0,0,0,29.95,55.4,0
60,128,0,40.75753,-73.969102,0,0,0,29.96,62.1,0
269,132,0,40.75753,-73.969102,0,0,0,29.96,73,5.8
540,136,0,40.75753,-73.969102,0,0,0,29.93,73,3.5
651,140,0,40.75753,-73.969102,0,0,0,30,60.8,0
372,144,0,40.75753,-73.969102,0,0,0,30.06,57.2,0
97,148,0,40.75753,-73.969102,0,0,0,30.08,57.9,5.8
22,152,0,40.75753,-73.969102,0,0,0,30.17,57,4.6
226,156,0,40.75753,-73.969102,0,0,0,30.17,55.9,8.1
362,160,0,40.75753,-73.969102,0,0,0,30.17,55,5.8
466,164,0,40.75753,-73.969102,0,0,0,30.14,54,4.6
242,0,1,40.75753,-73.969102,0,0,0,30.14,55,5.8
45,4,1,40.75753,-73.969102,0,0,0,30.11,57,5.8
91,8,1,40.75753,-73.969102,0,0,0,30.06,60.1,6.9
669,12,1,40.75753,-73.969102,0,0,0,30.02,61,8.1
1161,16,1,40.75753,-73.969102,0,0,0,29.89,64.9,8.1
3329,20,1,40.75753,-73.969102,0,0,0,29.83,63,9.2
740,24,1,40.75753,-73.969102,0,0,0,29.81,66.2,4.6
124,28,1,40.75753,-73.969102,0,0,0,29.78,68,3.5
107,32,1,40.75753,-73.969102,0,0,0,29.8,69.8,5.8
711,36,1,40.75753,-73.969102,0,0,0,29.76,79,8.1
0,40,1,40.75753,-73.969102,0,0,0,29.76,80.1,9.2
0,44,1,40.75753,-73.969102,0,0,0,29.79,77,0
3400,48,1,40.75753,-73.969102,0,0,0,29.84,72,3.5
2188,52,1,40.75753,-73.969102,0,0,0,29.86,66.9,5.8
144,56,1,40.75753,-73.969102,0,0,0,29.93,70,3.5
733,60,1,40.75753,-73.969102,0,0,0,29.93,81,4.6
1220,64,1,40.75753,-73.969102,0,0,0,29.91,79,9.2
3332,68,1,40.75753,-73.969102,0,0,0,29.92,70,4.6
812,72,1,40.75753,-73.969102,0,0,0,29.94,66.9,4.6
98,76,1,40.75753,-73.969102,0,0,0,29.93,64.9,4.6
95,80,1,40.75753,-73.969102,1,0,0,29.95,69.1,6.9
752,84,1,40.75753,-73.969102,1,0,0,29.91,73.9,10.4
1165,88,1,40.75753,-73.969102,1,0,0,29.89,71.6,10.4
3264,92,1,40.75753,-73.969102,1,0,0,29.86,69.1,8.1
793,96,1,40.75753,-73.969102,0,0,0,29.92,66.9,0
150,100,1,40.75753,-73.969102,0,0,0,29.95,64.4,0
69,104,1,40.75753,-73.969102,1,0,0,29.99,71.1,5.8
660,108,1,40.75753,-73.969102,1,0,0,29.96,82,8.1
1915,112,1,40.75753,-73.969102,0,0,0,29.91,81,6.9
2085,116,1,40.75753,-73.969102,0,0,0,29.96,72,5.8
573,120,0,40.75753,-73.969102,0,0,0,29.98,71.1,0
102,124,0,40.75753,-73.969102,0,0,0,29.98,69.1,0
58,128,0,40.75753,-73.969102,0,0,0,30.04,73,0
200,132,0,40.75753,-73.969102,0,0,0,30.02,82,4.6
396,136,0,40.75753,-73.969102,0,0,0,30.03,77,6.9
456,140,0,40.75753,-73.969102,0,0,0,30.05,72,6.9
295,144,0,40.75753,-73.969102,0,0,0,30.06,71.1,9.2
90,148,0,40.75753,-73.969102,0,0,0,30.07,68,3.5
7,152,0,40.75753,-73.969102,1,0,0,30.12,72,5.8
261,156,0,40.75753,-73.969102,0,0,0,30.09,80.1,8.1
341,160,0,40.75753,-73.969102,0,0,0,30.04,80.1,5.8
342,164,0,40.75753,-73.969102,0,0,0,30.06,75.9,4.6
210,0,1,40.75753,-73.969102,0,0,0,30.07,75,6.9
79,4,1,40.75753,-73.969102,0,0,0,30.03,73,6.9
38,8,1,40.75753,-73.969102,0,0,0,30.08,71.1,6.9
246,12,1,40.75753,-73.969102,0,0,0,30.09,81,0
393,16,1,40.75753,-73.969102,0,0,0,30.06,86,3.5
364,20,1,40.75753,-73.969102,0,0,0,30.09,84,3.5
220,24,1,40.75753,-73.969102,0,0,0,30.12,79,4.6
41,28,1,40.75753,-73.969102,0,0,0,30.14,73.9,3.5
96,32,1,40.75753,-73.969102,0,0,0,30.19,78.1,8.1
615,36,1,40.75753,-73.969102,0,0,0,30.19,84.9,10.4
1093,40,1,40.75753,-73.969102,0,0,0,30.16,81,8.1
3260,44,1,40.75753,-73.969102,0,0,0,30.17,73,4.6
1861,144,0,40.75753,-73.969102,0,0,0,30.23,55,4.6
431,148,0,40.75753,-73.969102,0,0,0,30.25,52,0
346,152,0,40.75753,-73.969102,0,0,0,30.29,57.9,8.1
1253,156,0,40.75753,-73.969102,0,0,0,30.28,69.1,0
1968,160,0,40.75753,-73.969102,0,0,0,30.25,60.1,8.1
2312,164,0,40.75753,-73.969102,0,0,0,30.28,52,6.9
1315,0,1,40.75753,-73.969102,0,0,0,30.31,51.1,4.6
177,4,1,40.75753,-73.969102,0,0,0,30.26,52,8.1
773,8,1,40.75753,-73.969102,0,0,0,30.3,53.1,6.9
3692,12,1,40.75753,-73.969102,0,0,0,30.24,57,8.1
5681,16,1,40.75753,-73.969102,0,0,0,30.15,61,3.5
17475,20,1,40.75753,-73.969102,0,0,0,30.15,57.9,4.6
3458,24,1,40.75753,-73.969102,0,0,0,30.14,55.9,3.5
409,28,1,40.75753,-73.969102,0,0,0,30.12,55,6.9
863,32,1,40.75753,-73.969102,0,0,0,30.12,59,4.6
3831,36,1,40.75753,-73.969102,0,0,0,30.07,71.1,8.1
6222,40,1,40.75753,-73.969102,0,0,0,29.97,66.9,4.6
17871,44,1,40.75753,-73.969102,0,0,0,29.95,63,9.2
3879,48,1,40.75753,-73.969102,0,0,0,29.94,64,0
433,52,1,40.75753,-73.969102,0,0,0,29.91,62.1,0
270,56,1,40.75753,-73.969102,0,1,0.08,29.98,53.6,5.8
4865,60,1,40.75753,-73.969102,0,1,0.03,29.96,50,4.6
6407,64,1,40.75753,-73.969102,0,0,0,29.98,48.2,5.8
18421,68,1,40.75753,-73.969102,0,0,0,30.02,50,12.7
3870,72,1,40.75753,-73.969102,0,0,0,30.01,48.9,5.8
446,76,1,40.75753,-73.969102,0,0,0,29.99,46.9,4.6
610,80,1,40.75753,-73.969102,0,0,0,29.98,52,8.1
4246,84,1,40.75753,-73.969102,0,0,0,29.93,62.1,12.7
6638,88,1,40.75753,-73.969102,0,0,0,29.89,63,10.4
18190,92,1,40.75753,-73.969102,0,0,0,29.94,59,4.6
4816,96,1,40.75753,-73.969102,0,0,0,29.97,53.1,3.5
590,100,1,40.75753,-73.969102,0,0,0,29.96,52,4.6
719,104,1,40.75753,-73.969102,0,0,0,29.99,57.9,3.5
3988,108,1,40.75753,-73.969102,0,0,0,29.94,68,8.1
6948,112,1,40.75753,-73.969102,0,0,0,29.86,68,6.9
11085,116,1,40.75753,-73.969102,0,0,0,29.86,63,6.9
9781,120,0,40.75753,-73.969102,0,0,0,29.87,59,4.6
732,124,0,40.75753,-73.969102,0,0,0,29.83,55.9,3.5
164,128,0,40.75753,-73.969102,0,0,0,29.86,60.1,5.8
1727,132,0,40.75753,-73.969102,0,0,0,29.82,68,5.8
2632,136,0,40.75753,-73.969102,0,0,0,29.81,66.9,4.6
3073,140,0,40.75753,-73.969102,0,0,0,29.86,60.1,4.6
1759,144,0,40.75753,-73.969102,0,0,0,29.87,57,6.9
586,148,0,40.75753,-73.969102,0,0,0,29.88,54,6.9
112,152,0,40.75753,-73.969102,0,0,0,29.9,59,4.6
1136,156,0,40.75753,-73.969102,0,0,0,29.88,71.1,3.5
1965,160,0,40.75753,-73.969102,0,0,0,29.85,71.1,5.8
2002,164,0,40.75753,-73.969102,0,0,0,29.93,64.9,9.2
1250,0,1,40.75753,-73.969102,0,0,0,29.96,59,0
182,4,1,40.75753,-73.969102,0,0,0,29.95,55.9,3.5
690,8,1,40.75753,-73.969102,0,0,0,30.01,57.9,5.8
3626,12,1,40.75753,-73.969102,0,0,0,29.94,66.9,8.1
5715,16,1,40.75753,-73.969102,0,0,0,29.88,70,15
16863,20,1,40.75753,-73.969102,0,0,0,29.93,64,5.8
3526,24,1,40.75753,-73.969102,0,0,0,29.94,57.9,5.8
424,28,1,40.75753,-73.969102,0,0,0,29.96,55,4.6
900,32,1,40.75753,-73.969102,0,0,0,30.01,60.1,5.8
3814,36,1,40.75753,-73.969102,0,0,0,29.96,71.1,9.2
6274,40,1,40.75753,-73.969102,0,0,0,29.94,73.9,8.1
17836,44,1,40.75753,-73.969102,0,0,0,30,55.9,0
3823,48,1,40.75753,-73.969102,0,0,0,30.06,54,0
499,52,1,40.75753,-73.969102,0,0,0,30.04,52,0
222,56,1,40.75753,-73.969102,0,0,0,30.09,57.9,10.4
4487,60,1,40.75753,-73.969102,0,0,0,30.08,63,6.9
5583,64,1,40.75753,-73.969102,0,0,0,30.05,70,8.1
18590,68,1,40.75753,-73.969102,0,0,0,30.08,61,4.6
4147,72,1,40.75753,-73.969102,0,0,0,30.08,57,0
544,76,1,40.75753,-73.969102,0,0,0,30.09,57.9,0
606,80,1,40.75753,-73.969102,0,0,0,30.08,60.1,8.1
2892,84,1,40.75753,-73.969102,0,0,0,30.02,71.1,3.5
6445,88,1,40.75753,-73.969102,0,0,0,29.99,63,9.2
16422,92,1,40.75753,-73.969102,0,0,0,30.04,54,9.2
5053,96,1,40.75753,-73.969102,0,0,0,30.03,52,0
3536,100,1,40.75753,-73.969102,0,0,0,29.99,54,3.5
719,104,1,40.75753,-73.969102,0,0,0,29.98,57.9,0
3615,108,1,40.75753,-73.969102,0,0,0,29.96,62.1,4.6
7168,112,1,40.75753,-73.969102,0,0,0,29.87,64,4.6
17084,116,1,40.75753,-73.969102,0,0,0,29.88,57.9,3.5
3945,120,0,40.75753,-73.969102,0,0,0,29.87,57.9,0
794,124,0,40.75753,-73.969102,0,0,0,29.85,57.9,3.5
182,128,0,40.75753,-73.969102,0,0,0,29.89,60.8,4.6
1579,132,0,40.75753,-73.969102,0,0,0,29.85,62.1,5.8
2715,136,0,40.75753,-73.969102,0,0,0,29.79,62.1,9.2
3290,140,0,40.75753,-73.969102,0,0,0,29.8,59,4.6
1991,144,0,40.75753,-73.969102,0,0,0,29.74,59,6.9
600,148,0,40.75753,-73.969102,0,1,0.07,29.73,59,5.8
169,152,0,40.75753,-73.969102,0,1,0.06,29.66,59,0
1177,156,0,40.75753,-73.969102,0,0,0,29.63,62.6,0
2090,160,0,40.75753,-73.969102,0,0,0,29.56,66.9,4.6
2497,164,0,40.75753,-73.969102,0,0,0,29.62,62.6,4.6
1351,0,1,40.75753,-73.969102,0,0,0,29.64,60.8,5.8
194,4,1,40.75753,-73.969102,0,0,0,29.62,62.6,6.9
736,8,1,40.75753,-73.969102,0,1,0.02,29.7,55.4,10.4
4085,12,1,40.75753,-73.969102,0,0,0,29.75,61,12.7
5888,16,1,40.75753,-73.969102,0,0,0,29.76,55.9,6.9
18079,20,1,40.75753,-73.969102,0,0,0,29.82,54,12.7
3741,24,1,40.75753,-73.969102,0,1,0.21,29.93,53.6,17.3
508,28,1,40.75753,-73.969102,0,1,0.21,29.93,53.6,17.3
923,32,1,40.75753,-73.969102,0,1,0.21,29.93,53.6,17.3
3991,36,1,40.75753,-73.969102,0,0,0,29.91,55.9,10.4
6442,40,1,40.75753,-73.969102,0,0,0,29.93,59,8.1
18092,44,1,40.75753,-73.969102,0,0,0,29.95,57,9.2
4075,48,1,40.75753,-73.969102,0,1,0.02,29.97,53.6,17.3
512,52,1,40.75753,-73.969102,0,0,0.01,29.94,55.9,9.2
524,56,1,40.75753,-73.969102,0,0,0,30.01,57.2,5.8
3439,60,1,40.75753,-73.969102,0,0,0,29.99,64,9.2
3250,64,1,40.75753,-73.969102,0,1,0.15,29.99,60.8,8.1
11908,68,1,40.75753,-73.969102,0,0,0,29.98,60.8,6.9
12956,72,1,40.75753,-73.969102,0,1,0.06,29.98,59,6.9
3381,76,1,40.75753,-73.969102,0,0,0,30,60.8,0
874,80,1,40.75753,-73.969102,0,0,0,30.04,62.6,4.6
3908,84,1,40.75753,-73.969102,0,0,0,30.01,73,3.5
6552,88,1,40.75753,-73.969102,0,0,0,30,69.8,5.8
17398,92,1,40.75753,-73.969102,0,0,0,29.97,64,5.8
5555,96,1,40.75753,-73.969102,0,0,0,29.96,60.1,0
786,100,1,40.75753,-73.969102,0,0,0,29.97,57.2,0
149,104,1,40.75753,-73.969102,0,0,0,29.99,60.8,0
4028,108,1,40.75753,-73.969102,0,1,0.01,29.97,60.8,0
8010,112,1,40.75753,-73.969102,0,1,0.01,29.95,62.6,0
17284,116,1,40.75753,-73.969102,0,0,0,29.93,59,0
4001,120,0,40.75753,-73.969102,0,0,0,29.94,57.9,0
889,124,0,40.75753,-73.969102,0,0,0,29.95,55.4,0
314,128,0,40.75753,-73.969102,0,0,0,29.96,62.1,0
1574,132,0,40.75753,-73.969102,0,0,0,29.96,73,5.8
2833,136,0,40.75753,-73.969102,0,0,0,29.93,73,3.5
3349,140,0,40.75753,-73.969102,0,0,0,30,60.8,0
2051,144,0,40.75753,-73.969102,0,0,0,30.06,57.2,0
663,148,0,40.75753,-73.969102,0,0,0,30.08,57.9,5.8
152,152,0,40.75753,-73.969102,0,0,0,30.17,57,4.6
